tripinfo_arrival,tripinfo_arrivalLane,tripinfo_arrivalPos,tripinfo_arrivalPosLat,tripinfo_arrivalSpeed,tripinfo_depart,tripinfo_departDelay,tripinfo_departLane,tripinfo_departPos,tripinfo_departPosLat,tripinfo_departSpeed,tripinfo_devices,tripinfo_duration,tripinfo_id,tripinfo_rerouteNo,tripinfo_routeLength,tripinfo_speedFactor,tripinfo_stopTime,tripinfo_timeLoss,tripinfo_vType,tripinfo_vaporized,tripinfo_waitingCount,tripinfo_waitingTime
327,End_2,1000,0,14.12,29,0.75,Beg_3,0,0,0,tripinfo_normal_car.13 routing_normal_car.13,298,normal_car.13,1,7006,0.94,0,15.83,normal_car,,0,0
329,End_1,1000,0,26.12,37,0.24,Beg_3,34.8,0,0,tripinfo_paying_car.5 routing_paying_car.5,292,paying_car.5,1,6971.2,0.89,0,34.11,paying_car,,0,0
330,End_2,1000,0,13.29,11,0.14,Beg_3,0,0,0,tripinfo_normal_car.5 routing_normal_car.5,319,normal_car.5,1,7006,0.89,0,20.73,normal_car,,0,0
330,End_3,1000,0,14.63,37,0.06,Beg_3,27.2,0,0,tripinfo_normal_car.17 routing_normal_car.17,293,normal_car.17,1,6978.8,0.98,0,20.67,normal_car,,1,1
331,End_2,1000,0,13.9,24,0.1,Beg_3,13.6,0,0,tripinfo_normal_car.11 routing_normal_car.11,307,normal_car.11,1,6992.4,0.93,0,21.66,normal_car,,0,0
333,End_1,1000,0,20.14,45,0.89,Beg_1,0,0,0,tripinfo_paying_car.6 routing_paying_car.6,288,paying_car.6,1,7006,0.95,0,43.02,paying_car,,0,0
334,End_1,1000,0,20.76,52,0.54,Beg_1,13.6,0,0,tripinfo_paying_car.7 routing_paying_car.7,282,paying_car.7,1,6992.4,1.15,0,48.7,paying_car,,0,0
336,End_1,1000,-0.25,23.19,50,0,Beg_1,0,0,0,tripinfo_bus.1 routing_bus.1,286,bus.1,1,7006,1,0,51.99,bus,,0,0
340,End_2,1000,0,13.18,27,0.92,Beg_2,0,0,0,tripinfo_normal_car.12 routing_normal_car.12,313,normal_car.12,1,7006,0.88,0,13.12,normal_car,,0,0
340,End_1,1000,0,23,59,0.18,Beg_3,7.6,0,0,tripinfo_paying_car.8 routing_paying_car.8,281,paying_car.8,1,6998.4,0.97,0,41.57,paying_car,,0,0
342,End_1,1000,0,17.63,74,0.48,Beg_1,0,0,0,tripinfo_paying_car.10 routing_paying_car.10,268,paying_car.10,1,7006,1.09,0,34.29,paying_car,,0,0
344,End_1,1000,0,19.34,67,0.83,Beg_3,19.5,0,0,tripinfo_paying_car.9 routing_paying_car.9,277,paying_car.9,1,6986.5,1.03,0,35.64,paying_car,,0,0
350,End_3,1000,0,15.08,53,0.85,Beg_3,0,0,0,tripinfo_normal_car.24 routing_normal_car.24,297,normal_car.24,1,7006,1.01,0,30.06,normal_car,,0,0
351,End_2,1000,0,13.97,48,0.19,Beg_2,13.6,0,0,tripinfo_normal_car.22 routing_normal_car.22,303,normal_car.22,1,6992.4,0.93,0,18.43,normal_car,,0,0
352,End_3,1000,-1,15.3,59,0.33,Beg_3,0,0,0,tripinfo_normal_car.27 routing_normal_car.27,293,normal_car.27,1,7006,1.02,0,26.56,normal_car,,1,1
354,End_2,1000,0,13.09,42,0.71,Beg_3,70.9,0,0,tripinfo_normal_car.19 routing_normal_car.19,312,normal_car.19,1,6935.1,0.87,0,13.11,normal_car,,0,0
354,End_3,1000,0,14.92,57,0.5,Beg_2,0,0,0,tripinfo_normal_car.26 routing_normal_car.26,297,normal_car.26,1,7006,0.99,0,27.75,normal_car,,0,0
355,End_3,1000,0,16.12,46,0.37,Beg_2,0,0,0,tripinfo_normal_car.21 routing_normal_car.21,309,normal_car.21,1,7006,1.13,0,49.36,normal_car,,0,0
356,End_2,1000,0,13.76,44,0.54,Beg_3,0,0,0,tripinfo_normal_car.20 routing_normal_car.20,312,normal_car.20,1,7006,0.92,0,23.24,normal_car,,0,0
357,End_2,1000,0,14.62,50,0.02,Beg_3,16.1,0,0,tripinfo_normal_car.23 routing_normal_car.23,307,normal_car.23,1,6989.9,1.18,0,50.66,normal_car,,0,0
357,End_3,1000,-1,16.38,70,0.46,Beg_3,39,0,0,tripinfo_normal_car.32 routing_normal_car.32,287,normal_car.32,1,6967,1.09,0,25.76,normal_car,,0,0
358,End_3,1000,0,15.27,33,0.41,Beg_3,0,0,0,tripinfo_normal_car.15 routing_normal_car.15,325,normal_car.15,1,7006,1.02,0,58.74,normal_car,,1,1
359,End_2,1000,0,16.16,61,0.16,Beg_2,0,0,0,tripinfo_normal_car.28 routing_normal_car.28,298,normal_car.28,1,7006,1.18,0,40.62,normal_car,,0,0
360,End_2,1000,0,16.16,55,0.68,Beg_3,52.2,0,0,tripinfo_normal_car.25 routing_normal_car.25,305,normal_car.25,1,6953.8,1.17,0,49.43,normal_car,,0,0
360,End_3,1000,0,15.65,74,0.12,Beg_2,0,0,0,tripinfo_normal_car.34 routing_normal_car.34,286,normal_car.34,1,7006,1.04,0,20.68,normal_car,,0,0
361,End_3,1000,-1,16.53,64,0.98,Beg_3,0,0,0,tripinfo_normal_car.29 routing_normal_car.29,297,normal_car.29,1,7006,1.1,0,35.66,normal_car,,0,0
363,End_3,1000,0,15.57,72,0.29,Beg_3,0,0,0,tripinfo_normal_car.33 routing_normal_car.33,291,normal_car.33,1,7006,1.04,0,25.49,normal_car,,0,0
363,End_2,1000,0,14.96,77,0.95,Beg_3,36.1,0,0,tripinfo_normal_car.35 routing_normal_car.35,286,normal_car.35,1,6969.9,1,0,18.77,normal_car,,0,0
366,End_2,1000,0,17.53,85,0.25,Beg_2,0,0,0,tripinfo_normal_car.39 routing_normal_car.39,281,normal_car.39,1,7006,1.17,0,23.46,normal_car,,0,0
368,End_2,1000,0,14.36,68,0.64,Beg_3,0,0,0,tripinfo_normal_car.31 routing_normal_car.31,300,normal_car.31,1,7006,0.96,0,22.08,normal_car,,0,0
368,End_1,1000,0,25.51,81,0.13,Beg_1,0,0,0,tripinfo_paying_car.11 routing_paying_car.11,287,paying_car.11,1,7006,0.85,0,17.55,paying_car,,0,0
370,End_3,1000,0,15.15,35,0.23,Beg_3,13.6,0,0,tripinfo_normal_car.16 routing_normal_car.16,335,normal_car.16,1,6992.4,1.01,0,68.62,normal_car,,1,1
372,End_2,1000,0,12.38,40,0.89,Beg_3,0,0,0,tripinfo_normal_car.18 routing_normal_car.18,332,normal_car.18,1,7006,0.83,0,15.36,normal_car,,0,0
374,End_2,1000,0,13.51,66,0.81,Beg_2,0,0,0,tripinfo_normal_car.30 routing_normal_car.30,308,normal_car.30,1,7006,0.9,0,14.58,normal_car,,0,0
375,End_3,1000,-1,14.94,92,0.73,Beg_3,49.7,0,0,tripinfo_normal_car.42 routing_normal_car.42,283,normal_car.42,1,6956.3,1,0,15.96,normal_car,,0,0
376,End_2,1000,0,15.05,90,0.91,Beg_3,0,0,0,tripinfo_normal_car.41 routing_normal_car.41,286,normal_car.41,1,7006,1,0,19.06,normal_car,,0,0
376,End_1,1000,0,28.49,103,0.07,Beg_1,19.5,0,0,tripinfo_paying_car.14 routing_paying_car.14,273,paying_car.14,1,6986.5,1.02,0,25.75,paying_car,,0,0
377,End_3,1000,-1,15.25,87,0.08,Beg_3,13.6,0,0,tripinfo_normal_car.40 routing_normal_car.40,290,normal_car.40,1,6992.4,1.02,0,23.5,normal_car,,0,0
378,End_3,1000,0,16.47,96,0.39,Beg_3,0,0,0,tripinfo_normal_car.44 routing_normal_car.44,282,normal_car.44,1,7006,1.14,0,22.86,normal_car,,1,1
378,End_2,1000,0,16.24,100,0.04,Beg_3,34.3,0,0,tripinfo_normal_car.46 routing_normal_car.46,278,normal_car.46,1,6971.7,1.08,0,16.59,normal_car,,0,0
380,End_1,1000,0,18.24,89,0.78,Beg_1,0,0,0,tripinfo_paying_car.12 routing_paying_car.12,291,paying_car.12,1,7006,1.1,0,56.93,paying_car,,0,0
381,End_1,1000,0,18.36,96,0.42,Beg_3,7.6,0,0,tripinfo_paying_car.13 routing_paying_car.13,285,paying_car.13,1,6998.4,1.02,0,51.45,paying_car,,0,0
383,End_1,1000,-0.25,20.01,100,0,Beg_1,0,0,0,tripinfo_bus.2 routing_bus.2,283,bus.2,1,7006,1,0,48.86,bus,,0,0
388,End_1,1000,0,27.44,111,0.72,Beg_1,0,0,0,tripinfo_paying_car.15 routing_paying_car.15,277,paying_car.15,1,7006,0.91,0,23.76,paying_car,,0,0
389,End_2,1000,0,14.54,98,0.22,Beg_2,0,0,0,tripinfo_normal_car.45 routing_normal_car.45,291,normal_car.45,1,7006,0.97,0,16.35,normal_car,,0,0
389,End_3,1000,0,16.79,103,0.87,Beg_3,0,0,0,tripinfo_normal_car.47 routing_normal_car.47,286,normal_car.47,1,7006,1.12,0,25.47,normal_car,,0,0
392,End_2,1000,0,13.51,79,0.77,Beg_3,0,0,0,tripinfo_normal_car.36 routing_normal_car.36,313,normal_car.36,1,7006,0.9,0,19.17,normal_car,,0,0
392,End_1,1000,0,21.92,118,0.37,Beg_1,0,0,0,tripinfo_paying_car.16 routing_paying_car.16,274,paying_car.16,1,7006,0.97,0,34.25,paying_car,,0,0
394,End_1,1000,0,19.87,125,0.02,Beg_1,0,0,0,tripinfo_paying_car.17 routing_paying_car.17,269,paying_car.17,1,7006,0.98,0,31.73,paying_car,,0,0
395,End_1,1000,0,20.13,133,0.66,Beg_1,0,0,0,tripinfo_paying_car.18 routing_paying_car.18,262,paying_car.18,1,7006,1.03,0,27.97,paying_car,,0,0
397,End_1,1000,0,24.93,140,0.31,Beg_3,7.6,0,0,tripinfo_paying_car.19 routing_paying_car.19,257,paying_car.19,1,6998.4,1.15,0,23.6,paying_car,,0,0
400,End_1,1000,-0.25,30,150,0,Beg_1,23.6,0,0,tripinfo_bus.3 routing_bus.3,250,bus.3,1,6982.4,1,0,16.36,bus,,0,0
402,End_3,1000,0,13.15,81,0.6,Beg_3,13.6,0,0,tripinfo_normal_car.37 routing_normal_car.37,321,normal_car.37,1,6992.4,0.88,0,20.97,normal_car,,0,0
402,End_2,1000,0,12.82,83,0.43,Beg_3,27.2,0,0,tripinfo_normal_car.38 routing_normal_car.38,319,normal_car.38,1,6978.8,0.85,0,13.12,normal_car,,0,0
403,End_3,1000,0,14.36,105,0.7,Beg_3,13.6,0,0,tripinfo_normal_car.48 routing_normal_car.48,298,normal_car.48,1,6992.4,0.99,0,28.29,normal_car,,0,0
403,End_1,1000,0,30,148,0.96,Beg_1,0,0,0,tripinfo_paying_car.20 routing_paying_car.20,255,paying_car.20,1,7006,1.02,0,20.72,paying_car,,0,0
404,End_2,1000,0,13.48,94,0.56,Beg_2,0,0,0,tripinfo_normal_car.43 routing_normal_car.43,310,normal_car.43,1,7006,0.9,0,16.08,normal_car,,0,0
405,End_2,1000,0,14.06,107,0.52,Beg_3,27.2,0,0,tripinfo_normal_car.49 routing_normal_car.49,298,normal_car.49,1,6978.8,0.94,0,16.25,normal_car,,0,0
405,End_3,1000,0,15.33,116,0.83,Beg_3,19.5,0,0,tripinfo_normal_car.53 routing_normal_car.53,289,normal_car.53,1,6986.5,1.02,0,23.43,normal_car,,0,0
406,End_3,1000,0,15.78,122,0.31,Beg_2,0,0,0,tripinfo_normal_car.56 routing_normal_car.56,284,normal_car.56,1,7006,1.06,0,20.44,normal_car,,0,0
407,End_2,1000,0,15.6,113,0,Beg_3,0,0,0,tripinfo_normal_car.52 routing_normal_car.52,294,normal_car.52,1,7006,1.04,0,28.79,normal_car,,0,0
408,End_3,1000,-1,15.35,118,0.66,Beg_3,0,0,0,tripinfo_normal_car.54 routing_normal_car.54,290,normal_car.54,1,7006,1.02,0,23.84,normal_car,,0,0
411,End_2,1000,0,15.49,127,0.97,Beg_3,19.5,0,0,tripinfo_normal_car.58 routing_normal_car.58,284,normal_car.58,1,6986.5,1.03,0,19.13,normal_car,,0,0
414,End_2,1000,0.2,15.11,131,0.62,Beg_3,46.2,0,0,tripinfo_normal_car.60 routing_normal_car.60,283,normal_car.60,1,6959.8,1.01,0,17.48,normal_car,,0,0
415,End_2,1000,0,14.1,120,0.49,Beg_3,46.2,0,0,tripinfo_normal_car.55 routing_normal_car.55,295,normal_car.55,1,6959.8,0.94,0,14.12,normal_car,,0,0
415,End_3,1000,0,16.3,133,0.45,Beg_3,0,0,0,tripinfo_normal_car.61 routing_normal_car.61,282,normal_car.61,1,7006,1.09,0,20.08,normal_car,,0,0
418,End_1,1000,0,27.64,155,0.61,Beg_1,0,0,0,tripinfo_paying_car.21 routing_paying_car.21,263,paying_car.21,1,7006,0.92,0,12.04,paying_car,,0,0
421,End_2,1000,0,13.23,109,0.35,Beg_3,0,0,0,tripinfo_normal_car.50 routing_normal_car.50,312,normal_car.50,1,7006,0.88,0,13.31,normal_car,,0,0
423,End_2,1000,0,13.6,111,0.18,Beg_2,0,0,0,tripinfo_normal_car.51 routing_normal_car.51,312,normal_car.51,1,7006,0.91,0,19.92,normal_car,,0,0
424,End_2,1000,0,14.33,124,0.14,Beg_3,0,0,0,tripinfo_normal_car.57 routing_normal_car.57,300,normal_car.57,1,7006,0.96,0,21.81,normal_car,,0,0
424,End_3,1000,0,14.73,129,0.79,Beg_3,0,0,0,tripinfo_normal_car.59 routing_normal_car.59,295,normal_car.59,1,7006,0.98,0,23.22,normal_car,,0,0
425,End_1,1000,0,29.04,170,0.9,Beg_1,0,0,0,tripinfo_paying_car.23 routing_paying_car.23,255,paying_car.23,1,7006,0.97,0,14.04,paying_car,,0,0
426,End_2,1000,0,14.97,135,0.27,Beg_3,13.6,0,0,tripinfo_normal_car.62 routing_normal_car.62,291,normal_car.62,1,6992.4,1,0,23.29,normal_car,,0,0
426,End_3,1000,0,15.25,137,0.1,Beg_2,0,0,0,tripinfo_normal_car.63 routing_normal_car.63,289,normal_car.63,1,7006,1.02,0,22.12,normal_car,,0,0
427,End_2,1000,0,15.03,144,0.58,Beg_3,34.8,0,0,tripinfo_normal_car.66 routing_normal_car.66,283,normal_car.66,1,6971.2,1,0,16.9,normal_car,,0,0
428,End_3,1000,-1,15.64,146,0.41,Beg_3,0,0,0,tripinfo_normal_car.67 routing_normal_car.67,282,normal_car.67,1,7006,1.04,0,17.06,normal_car,,0,0
431,End_2,1000,0,14.64,142,0.76,Beg_3,21.2,0,0,tripinfo_normal_car.65 routing_normal_car.65,289,normal_car.65,1,6984.8,0.98,0,16.68,normal_car,,0,0
433,End_2,1000,0,15.11,148,0.24,Beg_3,13.6,0,0,tripinfo_normal_car.68 routing_normal_car.68,285,normal_car.68,1,6992.4,1.01,0,18.22,normal_car,,0,0
433,End_3,1000,0,15.25,150,0.06,Beg_2,0,0,0,tripinfo_normal_car.69 routing_normal_car.69,283,normal_car.69,1,7006,1.02,0,16.96,normal_car,,0,0
434,End_1,1000,0,27.19,162,0.26,Beg_1,0,0,0,tripinfo_paying_car.22 routing_paying_car.22,272,paying_car.22,1,7006,0.91,0,16.78,paying_car,,0,0
435,End_3,1000,-1,16.36,157,0.54,Beg_3,27.2,0,0,tripinfo_normal_car.72 routing_normal_car.72,278,normal_car.72,1,6978.8,1.09,0,16.7,normal_car,,0,0
435,End_1,1000,0,28.49,177,0.55,Beg_1,0,0,0,tripinfo_paying_car.24 routing_paying_car.24,258,paying_car.24,1,7006,1.01,0,23.81,paying_car,,0,0
436,End_2,1000,0,14.51,140,0.93,Beg_3,0,0,0,tripinfo_normal_car.64 routing_normal_car.64,296,normal_car.64,1,7006,0.97,0,20.4,normal_car,,1,1
438,End_3,1000,0,15.85,159,0.37,Beg_3,0,0,0,tripinfo_normal_car.73 routing_normal_car.73,279,normal_car.73,1,7006,1.06,0,14.49,normal_car,,0,0
440,End_2,1000,0,16.82,163,0.03,Beg_2,13.6,0,0,tripinfo_normal_car.75 routing_normal_car.75,277,normal_car.75,1,6992.4,1.12,0,16.78,normal_car,,0,0
446,End_2,1000,0,15.15,161,0.2,Beg_2,0,0,0,tripinfo_normal_car.74 routing_normal_car.74,285,normal_car.74,1,7006,1.01,0,17.28,normal_car,,0,0
449,End_1,1000,0,25.47,184,0.2,Beg_3,28.39,0,0,tripinfo_paying_car.25 routing_paying_car.25,265,paying_car.25,1,6977.6,0.93,0,16.13,paying_car,,0,0
453,End_2,1000,0,16.46,166,0.85,Beg_3,0,0,0,tripinfo_normal_car.76 routing_normal_car.76,287,normal_car.76,1,7006,1.1,0,25.67,normal_car,,0,0
458,End_1,1000,0,27.66,192,0.85,Beg_1,0,0,0,tripinfo_paying_car.26 routing_paying_car.26,266,paying_car.26,1,7006,0.92,0,15.28,paying_car,,0,0
459,End_1,1000,-0.25,28.86,200,0,Beg_1,20,0,0,tripinfo_bus.4 routing_bus.4,259,bus.4,1,6986,1,0,26.14,bus,,0,0
460,End_2,1000,0,15.98,168,0.68,Beg_3,13.6,0,0,tripinfo_normal_car.77 routing_normal_car.77,292,normal_car.77,1,6992.4,1.07,0,28.74,normal_car,,0,0
461,End_1,1000,0,30,199,0.5,Beg_1,0,0,0,tripinfo_paying_car.27 routing_paying_car.27,262,paying_car.27,1,7006,1.07,0,28.05,paying_car,,0,0
462,End_1,1000,0,30,206,0.14,Beg_1,0,0,0,tripinfo_paying_car.28 routing_paying_car.28,256,paying_car.28,1,7006,1.02,0,22.31,paying_car,,0,0
463,End_2,1000,0,15.52,179,0.81,Beg_2,13.6,0,0,tripinfo_normal_car.82 routing_normal_car.82,284,normal_car.82,1,6992.4,1.03,0,19.02,normal_car,,0,0
464,End_3,1000,-1,15.97,181,0.64,Beg_2,27.2,0,0,tripinfo_normal_car.83 routing_normal_car.83,283,normal_car.83,1,6978.8,1.06,0,20.13,normal_car,,0,0
464,End_1,1000,0,30,214,0.79,Beg_1,0,0,0,tripinfo_paying_car.29 routing_paying_car.29,250,paying_car.29,1,7006,1.12,0,15.63,paying_car,,0,0
465,End_2,1000,0,16.09,177,0.99,Beg_2,0,0,0,tripinfo_normal_car.81 routing_normal_car.81,288,normal_car.81,1,7006,1.07,0,25.15,normal_car,,0,0
468,End_2,1000,0,13.38,153,0.89,Beg_3,0,0,0,tripinfo_normal_car.70 routing_normal_car.70,315,normal_car.70,1,7006,0.89,0,19.39,normal_car,,0,0
469,End_3,1000,-1,14.35,170,0.51,Beg_3,27.2,0,0,tripinfo_normal_car.78 routing_normal_car.78,299,normal_car.78,1,6978.8,0.96,0,21.06,normal_car,,0,0
474,End_2,1000,0,14.29,172,0.33,Beg_3,0,0,0,tripinfo_normal_car.79 routing_normal_car.79,302,normal_car.79,1,7006,0.95,0,22.62,normal_car,,0,0
482,End_2,1000,0,13.41,174,0.16,Beg_3,53.9,0,0,tripinfo_normal_car.80 routing_normal_car.80,308,normal_car.80,1,6952.1,0.89,0,14.58,normal_car,,0,0
482,End_3,1000,0,14.39,183,0.47,Beg_3,0,0,0,tripinfo_normal_car.84 routing_normal_car.84,299,normal_car.84,1,7006,0.96,0,21.58,normal_car,,0,0
484,End_2,1000,1.2,15.13,190,0.95,Beg_3,19.5,0,0,tripinfo_normal_car.87 routing_normal_car.87,294,normal_car.87,1,6986.5,1.01,0,27.35,normal_car,,0,0
485,End_2,1000,0,12.5,155,0.72,Beg_3,13.6,0,0,tripinfo_normal_car.71 routing_normal_car.71,330,normal_car.71,1,6992.4,0.83,0,16.46,normal_car,,0,0
485,End_3,1000,0,16.34,192,0.78,Beg_3,0,0,0,tripinfo_normal_car.88 routing_normal_car.88,293,normal_car.88,1,7006,1.1,0,31.36,normal_car,,0,0
486,End_1,1000,0,28.79,221,0.44,Beg_1,0,0,0,tripinfo_paying_car.30 routing_paying_car.30,265,paying_car.30,1,7006,0.96,0,22.23,paying_car,,0,0
487,End_2,1000,0,14.9,194,0.6,Beg_3,46.2,0,0,tripinfo_normal_car.89 routing_normal_car.89,293,normal_car.89,1,6959.8,1.18,0,37.11,normal_car,,0,0
487,End_3,1000,0,15.07,196,0.43,Beg_3,0,0,0,tripinfo_normal_car.90 routing_normal_car.90,291,normal_car.90,1,7006,1,0,23.01,normal_car,,0,0
487,End_1,1000,0,30,228,0.09,Beg_3,0,0,0,tripinfo_paying_car.31 routing_paying_car.31,259,paying_car.31,1,7006,1.12,0,24.94,paying_car,,0,0
488,End_2,1000,0,14.9,187,0.12,Beg_3,0,0,0,tripinfo_normal_car.86 routing_normal_car.86,301,normal_car.86,1,7006,1.1,0,39.71,normal_car,,0,0
488,End_3,1000,0,16.27,209,0.39,Beg_3,13.6,0,0,tripinfo_normal_car.96 routing_normal_car.96,279,normal_car.96,1,6992.4,1.15,0,20.77,normal_car,,0,0
488,End_1,1000,0,30,243,0.38,Beg_3,66.9,0,0,tripinfo_paying_car.33 routing_paying_car.33,245,paying_car.33,1,6939.1,1.14,0,13.6,paying_car,,0,0
490,End_2,1000,0,14.87,198,0.26,Beg_3,13.6,0,0,tripinfo_normal_car.91 routing_normal_car.91,292,normal_car.91,1,6992.4,0.99,0,22.47,normal_car,,0,0
490,End_3,1000,0,15.91,207,0.57,Beg_3,0,0,0,tripinfo_normal_car.95 routing_normal_car.95,283,normal_car.95,1,7006,1.06,0,18.84,normal_car,,0,0
491,End_3,1000,-1,15.47,205,0.74,Beg_2,0,0,0,tripinfo_normal_car.94 routing_normal_car.94,286,normal_car.94,1,7006,1.03,0,20.5,normal_car,,0,0
496,End_3,1000,0,15.48,211,0.22,Beg_2,0,0,0,tripinfo_normal_car.97 routing_normal_car.97,285,normal_car.97,1,7006,1.03,0,19.11,normal_car,,0,0
497,End_2,1000,0,14.12,200,0.08,Beg_3,27.2,0,0,tripinfo_normal_car.92 routing_normal_car.92,297,normal_car.92,1,6978.8,0.94,0,15.55,normal_car,,0,0
497,End_3,1000,0,16.02,220,0.53,Beg_3,27.2,0,0,tripinfo_normal_car.101 routing_normal_car.101,277,normal_car.101,1,6978.8,1.07,0,14.86,normal_car,,0,0
498,End_1,1000,0,30,236,0.74,Beg_3,10,0,0,tripinfo_paying_car.32 routing_paying_car.32,262,paying_car.32,1,6996,1.16,0,28.71,paying_car,,0,0
499,End_2,1000,0,16.55,203,0.91,Beg_3,0,0,0,tripinfo_normal_car.93 routing_normal_car.93,296,normal_car.93,1,7006,1.1,0,34.3,normal_car,,0,0
501,End_2,1000,0,12.99,185,0.3,Beg_3,38.4,0,0,tripinfo_normal_car.85 routing_normal_car.85,316,normal_car.85,1,6967.6,0.87,0,13.03,normal_car,,0,0
502,End_3,1000,0,15.48,218,0.7,Beg_3,13.6,0,0,tripinfo_normal_car.100 routing_normal_car.100,284,normal_car.100,1,6992.4,1.03,0,18.64,normal_car,,0,0
503,End_2,1000,0,15.12,216,0.87,Beg_3,0,0,0,tripinfo_normal_car.99 routing_normal_car.99,287,normal_car.99,1,7006,1.01,0,19.65,normal_car,,0,0
503,End_3,1000,0,16.69,224,0.18,Beg_2,13.6,0,0,tripinfo_normal_car.103 routing_normal_car.103,279,normal_car.103,1,6992.4,1.23,0,24.56,normal_car,,0,0
506,End_2,1000,0,15.17,226,0.01,Beg_2,27.2,0,0,tripinfo_normal_car.104 routing_normal_car.104,280,normal_car.104,1,6978.8,1.01,0,13.94,normal_car,,0,0
511,End_2,1000,0,15.06,231,0.66,Beg_3,35.8,0,0,tripinfo_normal_car.106 routing_normal_car.106,280,normal_car.106,1,6970.2,1,0,13.88,normal_car,,0,0
513,End_2,1000,0,15.56,222,0.35,Beg_2,0,0,0,tripinfo_normal_car.102 routing_normal_car.102,291,normal_car.102,1,7006,1.04,0,25.27,normal_car,,0,0
514,End_2,1000,0,15.23,229,0.84,Beg_3,22.2,0,0,tripinfo_normal_car.105 routing_normal_car.105,285,normal_car.105,1,6983.8,1.02,0,19.15,normal_car,,0,0
520,End_2,1000,0,16.71,235,0.32,Beg_3,0,0,0,tripinfo_normal_car.108 routing_normal_car.108,285,normal_car.108,1,7006,1.11,0,24.46,normal_car,,0,0
522,End_2,1000,0,16.93,240,0.97,Beg_2,0,0,0,tripinfo_normal_car.110 routing_normal_car.110,282,normal_car.110,1,7006,1.13,0,21.79,normal_car,,0,0
526,End_2,1000,0,14.3,233,0.49,Beg_2,0,0,0,tripinfo_normal_car.107 routing_normal_car.107,293,normal_car.107,1,7006,0.95,0,14.15,normal_car,,0,0
