tripinfo_arrival,tripinfo_arrivalLane,tripinfo_arrivalPos,tripinfo_arrivalPosLat,tripinfo_arrivalSpeed,tripinfo_depart,tripinfo_departDelay,tripinfo_departLane,tripinfo_departPos,tripinfo_departPosLat,tripinfo_departSpeed,tripinfo_devices,tripinfo_duration,tripinfo_id,tripinfo_rerouteNo,tripinfo_routeLength,tripinfo_speedFactor,tripinfo_stopTime,tripinfo_timeLoss,tripinfo_vType,tripinfo_vaporized,tripinfo_waitingCount,tripinfo_waitingTime
332,End_2,1000,0,15.3,53,0.85,Beg_3,93.4,0,0,tripinfo_normal_car.24 routing_normal_car.24,279,normal_car.24,1,6912.6,1.02,0,15.56,normal_car,,0,0
332,End_1,1000,0,26.14,65,0,Beg_1,0,0,0,tripinfo_paying_car.13 routing_paying_car.13,267,paying_car.13,1,7006,1.04,0,31.84,paying_car,,0,0
335,End_2,1000,0,12.47,7,0.48,Beg_3,13.6,0,0,tripinfo_normal_car.3 routing_normal_car.3,328,normal_car.3,1,6992.4,0.83,0,13.14,normal_car,,0,0
336,End_3,1000,-1,13.18,24,0.1,Beg_3,80.5,0,0,tripinfo_normal_car.11 routing_normal_car.11,312,normal_car.11,1,6925.5,0.88,0,14.24,normal_car,,0,0
338,End_1,1000,0,27.02,70,0,Beg_1,0,0,0,tripinfo_paying_car.14 routing_paying_car.14,268,paying_car.14,1,7006,0.9,0,12.05,paying_car,,0,0
339,End_2,1000,0,17.58,50,0.02,Beg_2,0,0,0,tripinfo_normal_car.23 routing_normal_car.23,289,normal_car.23,1,7006,1.17,0,31.27,normal_car,,0,0
340,End_3,1000,0,17.69,55,0,Beg_1,0,0,0,tripinfo_paying_car.11 routing_paying_car.11,285,paying_car.11,1,7006,1.18,0,27.98,paying_car,,0,0
341,End_1,1000,0,30,90,0,Beg_1,0,0,0,tripinfo_paying_car.18 routing_paying_car.18,251,paying_car.18,1,7006,1.08,0,16.8,paying_car,,0,0
343,End_2,1000,0,13.76,40,0.89,Beg_2,19.5,0,0,tripinfo_normal_car.18 routing_normal_car.18,303,normal_car.18,1,6986.5,0.92,0,14.78,normal_car,,0,0
345,End_3,1000,-1,15.08,48,0.19,Beg_3,0,0,0,tripinfo_normal_car.22 routing_normal_car.22,297,normal_car.22,1,7006,1.01,0,30.06,normal_car,,0,0
346,End_2,1000,0,12.85,14,0.96,Beg_3,0,0,0,tripinfo_normal_car.6 routing_normal_car.6,332,normal_car.6,1,7006,0.86,0,25.38,normal_car,,0,0
348,End_2,1000,0,13.34,35,0.23,Beg_3,53.9,0,0,tripinfo_normal_car.16 routing_normal_car.16,313,normal_car.16,1,6952.1,0.89,0,17.93,normal_car,,0,0
348,End_3,1000,0,14.6,55,0.68,Beg_3,0,0,0,tripinfo_normal_car.25 routing_normal_car.25,293,normal_car.25,1,7006,0.97,0,18.67,normal_car,,0,0
349,End_2,1000,0,14.04,27,0.92,Beg_2,0,0,0,tripinfo_normal_car.12 routing_normal_car.12,322,normal_car.12,1,7006,0.94,0,38.82,normal_car,,0,0
349,End_3,1000,0,15.8,57,0.5,Beg_2,0,0,0,tripinfo_normal_car.26 routing_normal_car.26,292,normal_car.26,1,7006,1.1,0,30.86,normal_car,,0,0
351,End_2,1000,-0.25,15,50,0,Beg_2,31.1,0,0,tripinfo_bus.1 routing_bus.1,301,bus.1,1,6974.9,1,0,34.09,bus,,0,0
351,End_3,1000,0,15.46,60,0,Beg_1,0,0,0,tripinfo_paying_car.12 routing_paying_car.12,291,paying_car.12,1,7006,1.03,0,25.17,paying_car,,0,0
353,End_3,1000,0,14.92,50,0,Beg_1,0,0,0,tripinfo_paying_car.10 routing_paying_car.10,303,paying_car.10,1,7006,0.99,0,33.98,paying_car,,0,0
354,End_2,1000,0.2,16.15,64,0.98,Beg_3,0,0,0,tripinfo_normal_car.29 routing_normal_car.29,290,normal_car.29,1,7006,1.09,0,27.99,normal_car,,0,0
355,End_3,1000,0.3,16.32,68,0.64,Beg_3,27.2,0,0,tripinfo_normal_car.31 routing_normal_car.31,287,normal_car.31,1,6978.8,1.09,0,26.19,normal_car,,0,0
356,End_2,1000,0,13.09,37,0.06,Beg_2,0,0,0,tripinfo_normal_car.17 routing_normal_car.17,319,normal_car.17,1,7006,0.87,0,17.25,normal_car,,0,0
357,End_2,1000,0,13.97,44,0.54,Beg_3,13.6,0,0,tripinfo_normal_car.20 routing_normal_car.20,313,normal_car.20,1,6992.4,0.93,0,28.86,normal_car,,0,0
357,End_3,1000,0,15.65,66,0.81,Beg_3,13.6,0,0,tripinfo_normal_car.30 routing_normal_car.30,291,normal_car.30,1,6992.4,1.04,0,26.74,normal_car,,0,0
358,End_1,1000,0,25.65,75,0,Beg_1,0,0,0,tripinfo_paying_car.15 routing_paying_car.15,283,paying_car.15,1,7006,0.85,0,14.62,paying_car,,0,0
359,End_3,1000,0,14.36,61,0.16,Beg_2,27.2,0,0,tripinfo_normal_car.28 routing_normal_car.28,298,normal_car.28,1,6978.8,0.96,0,20.67,normal_car,,0,0
359,End_1,1000,0,26.85,95,0,Beg_1,0,0,0,tripinfo_paying_car.19 routing_paying_car.19,264,paying_car.19,1,7006,0.99,0,27.36,paying_car,,0,0
361,End_2,1000,0,14.96,70,0.46,Beg_3,0,0,0,tripinfo_normal_car.32 routing_normal_car.32,291,normal_car.32,1,7006,1,0,22.05,normal_car,,0,0
365,End_1,1000,0,27.44,100,0,Beg_1,0,0,0,tripinfo_paying_car.20 routing_paying_car.20,265,paying_car.20,1,7006,0.91,0,12.29,paying_car,,0,0
366,End_1,1000,0,28.64,105,0,Beg_1,0,0,0,tripinfo_paying_car.21 routing_paying_car.21,261,paying_car.21,1,7006,1.02,0,27.26,paying_car,,0,0
368,End_2,1000,0,13.51,59,0.33,Beg_2,13.6,0,0,tripinfo_normal_car.27 routing_normal_car.27,309,normal_car.27,1,6992.4,0.9,0,16.19,normal_car,,0,0
368,End_1,1000,0,29.98,115,0,Beg_1,0,0,0,tripinfo_paying_car.23 routing_paying_car.23,253,paying_car.23,1,7006,1.03,0,18.56,paying_car,,0,0
369,End_3,1000,-1,15.35,87,0.08,Beg_3,53.9,0,0,tripinfo_normal_car.40 routing_normal_car.40,282,normal_car.40,1,6952.1,1.02,0,18.19,normal_car,,0,0
370,End_1,1000,0,30,120,0,Beg_1,0,0,0,tripinfo_paying_car.24 routing_paying_car.24,250,paying_car.24,1,7006,1.03,0,15.7,paying_car,,0,0
373,End_2,1000,0,14.94,83,0.43,Beg_3,27.2,0,0,tripinfo_normal_car.38 routing_normal_car.38,290,normal_car.38,1,6978.8,1,0,22.52,normal_car,,0,0
374,End_3,1000,0,15.05,81,0.6,Beg_3,13.6,0,0,tripinfo_normal_car.37 routing_normal_car.37,293,normal_car.37,1,6992.4,1,0,25.75,normal_car,,0,0
375,End_2,1000,0,17.34,77,0.95,Beg_2,0,0,0,tripinfo_normal_car.35 routing_normal_car.35,298,normal_car.35,1,7006,1.17,0,39.97,normal_car,,0,0
375,End_3,1000,0,16.26,85,0,Beg_1,0,0,0,tripinfo_paying_car.17 routing_paying_car.17,290,paying_car.17,1,7006,1.14,0,31.24,paying_car,,0,0
376,End_1,1000,0,30,80,0,Beg_1,0,0,0,tripinfo_paying_car.16 routing_paying_car.16,296,paying_car.16,1,7006,1.1,0,49.88,paying_car,,0,0
376,End_2,1000,0,16.79,92,0.73,Beg_2,13.6,0,0,tripinfo_normal_car.42 routing_normal_car.42,284,normal_car.42,1,6992.4,1.12,0,24.12,normal_car,,0,0
379,End_1,1000,0,29.01,125,0,Beg_1,0,0,0,tripinfo_paying_car.25 routing_paying_car.25,254,paying_car.25,1,7006,0.97,0,12.66,paying_car,,0,0
380,End_2,1000,0,15.25,79,0.77,Beg_3,0,0,0,tripinfo_normal_car.36 routing_normal_car.36,301,normal_car.36,1,7006,1.02,0,34.76,normal_car,,0,0
382,End_2,1000,0,15.24,94,0.56,Beg_2,27.2,0,0,tripinfo_normal_car.43 routing_normal_car.43,288,normal_car.43,1,6978.8,1.02,0,22.1,normal_car,,0,0
384,End_2,1000,0,13.15,72,0.29,Beg_3,53.9,0,0,tripinfo_normal_car.33 routing_normal_car.33,312,normal_car.33,1,6952.1,0.88,0,13.31,normal_car,,0,0
385,End_2,1000,-0.25,14.48,100,0,Beg_3,59.29,0,0,tripinfo_bus.2 routing_bus.2,285,bus.2,1,6946.71,1,0,19.5,bus,,0,0
385,End_3,1000,0,15.33,105,0.7,Beg_3,95.39,0,0,tripinfo_normal_car.48 routing_normal_car.48,280,normal_car.48,1,6910.61,1.02,0,17.26,normal_car,,0,0
387,End_2,1000,1.4,15.6,103,0.87,Beg_2,0,0,0,tripinfo_normal_car.47 routing_normal_car.47,284,normal_car.47,1,7006,1.04,0,19.47,normal_car,,0,0
387,End_1,1000,0,30,130,0,Beg_1,0,0,0,tripinfo_paying_car.26 routing_paying_car.26,257,paying_car.26,1,7006,1,0,23.17,paying_car,,0,0
390,End_1,1000,0,24.24,110,0,Beg_1,0,0,0,tripinfo_paying_car.22 routing_paying_car.22,280,paying_car.22,1,7006,1.06,0,20,paying_car,,0,0
394,End_1,1000,0,30,135,0,Beg_1,0,0,0,tripinfo_paying_car.27 routing_paying_car.27,259,paying_car.27,1,7006,1.02,0,20.53,paying_car,,0,0
396,End_2,1000,0,12.76,74,0.12,Beg_3,0,0,0,tripinfo_normal_car.34 routing_normal_car.34,322,normal_car.34,1,7006,0.85,0,13.22,normal_car,,0,0
396,End_3,1000,0,16.3,120,0.49,Beg_2,13.6,0,0,tripinfo_normal_car.55 routing_normal_car.55,276,normal_car.55,1,6992.4,1.09,0,14.22,normal_car,,0,0
398,End_2,1000,0,13.48,85,0.25,Beg_3,0,0,0,tripinfo_normal_car.39 routing_normal_car.39,313,normal_car.39,1,7006,0.9,0,18.54,normal_car,,0,0
398,End_3,1000,0,14.06,96,0.39,Beg_3,0,0,0,tripinfo_normal_car.44 routing_normal_car.44,302,normal_car.44,1,7006,0.94,0,19.25,normal_car,,0,0
400,End_2,1000,0,14.54,90,0.91,Beg_2,0,0,0,tripinfo_normal_car.41 routing_normal_car.41,310,normal_car.41,1,7006,0.97,0,34.58,normal_car,,0,0
400,End_3,1000,0,14.77,113,0,Beg_2,13.6,0,0,tripinfo_normal_car.52 routing_normal_car.52,287,normal_car.52,1,6992.4,0.98,0,16.41,normal_car,,0,0
402,End_2,1000,0,15.11,118,0.66,Beg_2,0,0,0,tripinfo_normal_car.54 routing_normal_car.54,284,normal_car.54,1,7006,1.01,0,17.13,normal_car,,0,0
405,End_2,1000,0,14.1,109,0.35,Beg_3,13.6,0,0,tripinfo_normal_car.50 routing_normal_car.50,296,normal_car.50,1,6992.4,0.94,0,13.77,normal_car,,0,0
405,End_3,1000,0,14.97,122,0.31,Beg_3,0,0,0,tripinfo_normal_car.56 routing_normal_car.56,283,normal_car.56,1,7006,1,0,14.97,normal_car,,0,0
406,End_2,1000,0,14.59,107,0.52,Beg_3,0,0,0,tripinfo_normal_car.49 routing_normal_car.49,299,normal_car.49,1,7006,0.97,0,24.94,normal_car,,0,0
406,End_1,1000,0,27.64,140,0,Beg_1,0,0,0,tripinfo_paying_car.28 routing_paying_car.28,266,paying_car.28,1,7006,0.92,0,14.8,paying_car,,0,0
407,End_3,1000,-1,17.22,127,0.97,Beg_3,0,0,0,tripinfo_normal_car.58 routing_normal_car.58,280,normal_car.58,1,7006,1.15,0,20.63,normal_car,,0,0
408,End_2,1000,0,14.73,116,0.83,Beg_3,0,0,0,tripinfo_normal_car.53 routing_normal_car.53,292,normal_car.53,1,7006,0.98,0,19.87,normal_car,,0,0
408,End_3,1000,0,15.25,124,0.14,Beg_2,0,0,0,tripinfo_normal_car.57 routing_normal_car.57,284,normal_car.57,1,7006,1.02,0,17.65,normal_car,,0,0
411,End_2,1000,0,14.33,111,0.18,Beg_2,0,0,0,tripinfo_normal_car.51 routing_normal_car.51,300,normal_car.51,1,7006,0.96,0,21.76,normal_car,,0,0
413,End_1,1000,0,28.56,145,0,Beg_1,0,0,0,tripinfo_paying_car.29 routing_paying_car.29,268,paying_car.29,1,7006,1.01,0,34.44,paying_car,,0,0
416,End_2,1000,0.2,14.64,129,0.79,Beg_2,0,0,0,tripinfo_normal_car.59 routing_normal_car.59,287,normal_car.59,1,7006,0.98,0,13.52,normal_car,,0,0
417,End_2,1000,0,13.23,98,0.22,Beg_3,35.69,0,0,tripinfo_normal_car.45 routing_normal_car.45,319,normal_car.45,1,6970.31,0.88,0,21.62,normal_car,,0,0
419,End_2,1000,0,13.6,100,0.04,Beg_3,0,0,0,tripinfo_normal_car.46 routing_normal_car.46,319,normal_car.46,1,7006,0.91,0,26.98,normal_car,,0,0
419,End_1,1000,0,21.32,155,0,Beg_1,0,0,0,tripinfo_paying_car.31 routing_paying_car.31,264,paying_car.31,1,7006,0.95,0,20.25,paying_car,,0,0
422,End_1,1000,0,25.03,170,0,Beg_1,0,0,0,tripinfo_paying_car.34 routing_paying_car.34,252,paying_car.34,1,7006,1.01,0,18.14,paying_car,,0,0
424,End_2,1000,0,15.64,131,0.62,Beg_3,0,0,0,tripinfo_normal_car.60 routing_normal_car.60,293,normal_car.60,1,7006,1.04,0,28.31,normal_car,,0,0
426,End_2,1000,0,16.46,150,0.06,Beg_3,53.9,0,0,tripinfo_normal_car.69 routing_normal_car.69,276,normal_car.69,1,6952.1,1.1,0,15.97,normal_car,,1,1
427,End_1,1000,0,30,160,0,Beg_1,0,0,0,tripinfo_paying_car.32 routing_paying_car.32,267,paying_car.32,1,7006,1.01,0,20.47,paying_car,,0,0
428,End_2,1000,0,15.11,133,0.45,Beg_3,13.6,0,0,tripinfo_normal_car.61 routing_normal_car.61,295,normal_car.61,1,6992.4,1.01,0,27.69,normal_car,,0,0
429,End_1,1000,0,30,150,0,Beg_1,0,0,0,tripinfo_paying_car.30 routing_paying_car.30,279,paying_car.30,1,7006,1.07,0,39.64,paying_car,,0,0
431,End_2,1000,1.2,16.82,148,0.24,Beg_3,0,0,0,tripinfo_normal_car.68 routing_normal_car.68,283,normal_car.68,1,7006,1.12,0,22.28,normal_car,,0,0
432,End_2,1000,-0.25,15,150,0,Beg_3,71.5,0,0,tripinfo_bus.3 routing_bus.3,282,bus.3,1,6934.5,1,0,16.51,bus,,0,0
433,End_3,1000,0,16.36,142,0.76,Beg_3,0,0,0,tripinfo_normal_car.65 routing_normal_car.65,291,normal_car.65,1,7006,1.09,0,29.18,normal_car,,0,0
434,End_2,1000,0,15.85,144,0.58,Beg_3,13.6,0,0,tripinfo_normal_car.66 routing_normal_car.66,290,normal_car.66,1,6992.4,1.06,0,26.32,normal_car,,0,0
439,End_2,1000,0,15.52,161,0.2,Beg_3,42.8,0,0,tripinfo_normal_car.74 routing_normal_car.74,278,normal_car.74,1,6963.2,1.03,0,14.4,normal_car,,0,0
441,End_1,1000,0,18.53,165,0,Beg_1,0,0,0,tripinfo_paying_car.33 routing_paying_car.33,276,paying_car.33,1,7006,0.96,0,33.59,paying_car,,0,0
442,End_1,1000,0,18.55,175,0,Beg_3,36.1,0,0,tripinfo_paying_car.35 routing_paying_car.35,267,paying_car.35,1,6969.9,1.18,0,34.51,paying_car,,0,0
444,End_1,1000,0,22.45,180,0,Beg_1,0,0,0,tripinfo_paying_car.36 routing_paying_car.36,264,paying_car.36,1,7006,1.07,0,30.34,paying_car,,0,0
446,End_2,1000,0,14.52,155,0.72,Beg_2,13.6,0,0,tripinfo_normal_car.71 routing_normal_car.71,291,normal_car.71,1,6992.4,0.97,0,16.32,normal_car,,0,0
447,End_3,1000,-1,16.09,159,0.37,Beg_3,0,0,0,tripinfo_normal_car.73 routing_normal_car.73,288,normal_car.73,1,7006,1.07,0,24.67,normal_car,,0,0
447,End_1,1000,0,24.32,185,0,Beg_1,0,0,0,tripinfo_paying_car.37 routing_paying_car.37,262,paying_car.37,1,7006,1.02,0,28.37,paying_car,,0,0
449,End_2,1000,0,13.38,137,0.1,Beg_3,0,0,0,tripinfo_normal_car.63 routing_normal_car.63,312,normal_car.63,1,7006,0.89,0,16.29,normal_car,,0,0
449,End_1,1000,0,26.01,190,0,Beg_1,0,0,0,tripinfo_paying_car.38 routing_paying_car.38,259,paying_car.38,1,7006,1.03,0,24.89,paying_car,,0,0
451,End_2,1000,0,15.33,135,0.27,Beg_3,27.2,0,0,tripinfo_normal_car.62 routing_normal_car.62,316,normal_car.62,1,6978.8,1.02,0,50.75,normal_car,,0,0
452,End_3,1000,0,16.45,172,0.33,Beg_2,0,0,0,tripinfo_normal_car.79 routing_normal_car.79,280,normal_car.79,1,7006,1.1,0,18.79,normal_car,,0,0
453,End_1,1000,0,19.67,195,0,Beg_1,0,0,0,tripinfo_paying_car.39 routing_paying_car.39,258,paying_car.39,1,7006,1.01,0,24.07,paying_car,,0,0
455,End_1,1000,0,22.3,200,0,Beg_1,0,0,0,tripinfo_paying_car.40 routing_paying_car.40,255,paying_car.40,1,7006,1.04,0,20.86,paying_car,,0,0
457,End_2,1000,0,13.6,146,0.41,Beg_3,27.2,0,0,tripinfo_normal_car.67 routing_normal_car.67,311,normal_car.67,1,6978.8,0.91,0,19.85,normal_car,,0,0
457,End_1,1000,0,26.65,205,0,Beg_1,0,0,0,tripinfo_paying_car.41 routing_paying_car.41,252,paying_car.41,1,7006,1.12,0,18.02,paying_car,,0,0
460,End_2,1000,0,15.07,177,0.99,Beg_3,0,0,0,tripinfo_normal_car.81 routing_normal_car.81,283,normal_car.81,1,7006,1,0,15.69,normal_car,,0,0
463,End_2,1000,0,14.87,179,0.81,Beg_2,0,0,0,tripinfo_normal_car.82 routing_normal_car.82,284,normal_car.82,1,7006,0.99,0,14.18,normal_car,,0,0
465,End_2,1000,0,12.5,140,0.93,Beg_3,63.3,0,0,tripinfo_normal_car.64 routing_normal_car.64,325,normal_car.64,1,6942.7,0.83,0,13.36,normal_car,,0,0
467,End_1,1000,0,28.6,210,0,Beg_1,0,0,0,tripinfo_paying_car.42 routing_paying_car.42,257,paying_car.42,1,7006,0.95,0,12.93,paying_car,,0,0
469,End_2,1000,0,13.41,157,0.54,Beg_3,16.1,0,0,tripinfo_normal_car.72 routing_normal_car.72,312,normal_car.72,1,6989.9,0.89,0,17.7,normal_car,,0,0
469,End_3,1000,0,13.92,166,0.85,Beg_2,0,0,0,tripinfo_normal_car.76 routing_normal_car.76,303,normal_car.76,1,7006,0.93,0,17.61,normal_car,,0,0
471,End_2,1000,0,15.81,163,0.03,Beg_3,0,0,0,tripinfo_normal_car.75 routing_normal_car.75,308,normal_car.75,1,7006,1.06,0,44.18,normal_car,,0,0
471,End_3,1000,0,16.33,183,0.47,Beg_3,13.6,0,0,tripinfo_normal_car.84 routing_normal_car.84,288,normal_car.84,1,6992.4,1.1,0,26.89,normal_car,,0,0
472,End_2,1000,0,15.81,170,0.51,Beg_3,0,0,0,tripinfo_normal_car.78 routing_normal_car.78,302,normal_car.78,1,7006,1.1,0,40.61,normal_car,,0,0
472,End_3,1000,0,16.34,190,0.95,Beg_3,63.3,0,0,tripinfo_normal_car.87 routing_normal_car.87,282,normal_car.87,1,6942.7,1.15,0,25.48,normal_car,,0,0
474,End_3,1000,0,15.47,185,0.3,Beg_3,27.2,0,0,tripinfo_normal_car.85 routing_normal_car.85,289,normal_car.85,1,6978.8,1.03,0,23.94,normal_car,,0,0
474,End_2,1000,0,15.91,187,0.12,Beg_3,0,0,0,tripinfo_normal_car.86 routing_normal_car.86,287,normal_car.86,1,7006,1.06,0,22.77,normal_car,,0,0
474,End_1,1000,0,30,225,0,Beg_1,0,0,0,tripinfo_paying_car.45 routing_paying_car.45,249,paying_car.45,1,7006,1.04,0,15.16,paying_car,,0,0
475,End_3,1000,0,16.68,194,0.6,Beg_3,13.6,0,0,tripinfo_normal_car.89 routing_normal_car.89,281,normal_car.89,1,6992.4,1.12,0,21.11,normal_car,,0,0
476,End_2,1000,0,13.83,174,0.16,Beg_2,13.6,0,0,tripinfo_normal_car.80 routing_normal_car.80,302,normal_car.80,1,6992.4,0.92,0,14.98,normal_car,,0,0
478,End_2,1000,0,15.48,196,0.43,Beg_3,27.2,0,0,tripinfo_normal_car.90 routing_normal_car.90,282,normal_car.90,1,6978.8,1.03,0,16.91,normal_car,,0,0
478,End_3,1000,0,16.02,198,0.26,Beg_3,0,0,0,tripinfo_normal_car.91 routing_normal_car.91,280,normal_car.91,1,7006,1.07,0,16.72,normal_car,,0,0
480,End_1,1000,0,28.09,215,0,Beg_1,0,0,0,tripinfo_paying_car.43 routing_paying_car.43,265,paying_car.43,1,7006,0.94,0,17.07,paying_car,,0,0
482,End_3,1000,0,14.35,153,0.89,Beg_2,0,0,0,tripinfo_normal_car.70 routing_normal_car.70,329,normal_car.70,1,7006,0.96,0,50.81,normal_car,,0,0
483,End_2,1000,0,12.99,168,0.68,Beg_2,64.06,0,0,tripinfo_normal_car.77 routing_normal_car.77,315,normal_car.77,1,6941.94,0.87,0,13.33,normal_car,,0,0
486,End_3,1000,-0.35,15,200,0,Beg_2,17.6,0,0,tripinfo_bus.4 routing_bus.4,286,bus.4,1,6988.4,1,0,18.72,bus,,0,0
487,End_2,1000,0,14.12,181,0.64,Beg_3,0,0,0,tripinfo_normal_car.83 routing_normal_car.83,306,normal_car.83,1,7006,0.94,0,23.85,normal_car,,0,0
488,End_3,1000,-1,17.46,213,0.05,Beg_3,0,0,0,tripinfo_normal_car.98 routing_normal_car.98,275,normal_car.98,1,7006,1.16,0,16.6,normal_car,,0,0
489,End_3,1000,0,17.69,203,0.91,Beg_3,0,0,0,tripinfo_normal_car.93 routing_normal_car.93,286,normal_car.93,1,7006,1.23,0,31.12,normal_car,,0,0
489,End_2,1000,0,16.17,211,0.22,Beg_3,53.9,0,0,tripinfo_normal_car.97 routing_normal_car.97,278,normal_car.97,1,6952.1,1.11,0,18.9,normal_car,,0,0
492,End_2,1000,0,14.4,200,0.08,Beg_2,0,0,0,tripinfo_normal_car.92 routing_normal_car.92,292,normal_car.92,1,7006,0.96,0,14.96,normal_car,,1,1
492,End_3,1000,0,16.93,216,0.87,Beg_2,0,0,0,tripinfo_normal_car.99 routing_normal_car.99,276,normal_car.99,1,7006,1.13,0,16.13,normal_car,,0,0
494,End_2,1000,0,15.06,209,0.39,Beg_3,0,0,0,tripinfo_normal_car.96 routing_normal_car.96,285,normal_car.96,1,7006,1,0,17.5,normal_car,,0,0
496,End_2,1000,0,15.17,205,0.74,Beg_3,13.6,0,0,tripinfo_normal_car.94 routing_normal_car.94,291,normal_car.94,1,6992.4,1.01,0,24.4,normal_car,,0,0
496,End_3,1000,0,17.11,220,0.53,Beg_3,13.6,0,0,tripinfo_normal_car.101 routing_normal_car.101,276,normal_car.101,1,6992.4,1.14,0,17.59,normal_car,,0,0
