tripinfo_arrival,tripinfo_arrivalLane,tripinfo_arrivalPos,tripinfo_arrivalPosLat,tripinfo_arrivalSpeed,tripinfo_depart,tripinfo_departDelay,tripinfo_departLane,tripinfo_departPos,tripinfo_departPosLat,tripinfo_departSpeed,tripinfo_devices,tripinfo_duration,tripinfo_id,tripinfo_rerouteNo,tripinfo_routeLength,tripinfo_speedFactor,tripinfo_stopTime,tripinfo_timeLoss,tripinfo_vType,tripinfo_vaporized,tripinfo_waitingCount,tripinfo_waitingTime
330,End_2,1000,0,17.69,60,0.5,Beg_3,49.7,0,0,tripinfo_normal_car.25 routing_normal_car.25,270,normal_car.25,1,6956.3,1.18,0,14.26,normal_car,,0,0
332,End_2,1000,0,17.68,50,0.02,Beg_2,0,0,0,tripinfo_normal_car.21 routing_normal_car.21,282,normal_car.21,1,7006,1.18,0,24.19,normal_car,,0,0
333,End_2,1000,0,13.9,24,0.2,Beg_3,10,0,0,tripinfo_normal_car.10 routing_normal_car.10,309,normal_car.10,1,6996,0.93,0,23.79,normal_car,,0,0
337,End_2,1000,0,14.63,36,0.3,Beg_3,0,0,0,tripinfo_normal_car.15 routing_normal_car.15,301,normal_car.15,1,7006,0.98,0,27.08,normal_car,,0,0
338,End_2,1000,0,12.85,15,0.72,Beg_3,0,0,0,tripinfo_normal_car.6 routing_normal_car.6,323,normal_car.6,1,7006,0.86,0,16.36,normal_car,,0,0
342,End_1,1000,0,28.71,67,0.83,Beg_1,0,0,0,tripinfo_paying_car.9 routing_paying_car.9,275,paying_car.9,1,7006,0.96,0,25.7,paying_car,,0,0
344,End_1,1000,0,29.2,59,0.18,Beg_1,7.6,0,0,tripinfo_hov.2 routing_hov.2,285,hov.2,1,6998.4,0.97,0,36.75,hov,,0,0
345,End_3,1000,0,13.18,27,0.82,Beg_3,29.5,0,0,tripinfo_normal_car.11 routing_normal_car.11,318,normal_car.11,1,6976.5,0.88,0,18.62,normal_car,,0,0
346,End_2,1000,0,12.47,8,0.86,Beg_2,0,0,0,tripinfo_normal_car.3 routing_normal_car.3,338,normal_car.3,1,7006,0.83,0,22.57,normal_car,,0,0
347,End_2,1000,0.1,13.08,53,0.64,Beg_3,0,0,0,tripinfo_normal_car.22 routing_normal_car.22,294,normal_car.22,1,7006,1.01,0,27,normal_car,,0,0
347,End_3,1000,-1,15.46,67,0.36,Beg_3,36.1,0,0,tripinfo_normal_car.28 routing_normal_car.28,280,normal_car.28,1,6969.9,1.03,0,14.87,normal_car,,0,0
348,End_3,1000,-1,16.44,62,0.12,Beg_3,0,0,0,tripinfo_normal_car.26 routing_normal_car.26,286,normal_car.26,1,7006,1.1,0,24.58,normal_car,,0,0
349,End_3,1000,0,15.96,55,0.26,Beg_3,13.6,0,0,tripinfo_normal_car.23 routing_normal_car.23,294,normal_car.23,1,6992.4,1.17,0,37.15,normal_car,,0,0
349,End_2,1000,0,14.33,58,0.88,Beg_3,0,0,0,tripinfo_normal_car.24 routing_normal_car.24,291,normal_car.24,1,7006,0.99,0,21.9,normal_car,,0,0
350,End_1,1000,0,30,89,0.77,Beg_1,7.6,0,0,tripinfo_hov.3 routing_hov.3,261,hov.3,1,6998.4,1,0,27.68,hov,,0,0
351,End_2,1000,0,16.38,70,0.98,Beg_3,0,0,0,tripinfo_normal_car.29 routing_normal_car.29,281,normal_car.29,1,7006,1.09,0,18.65,normal_car,,0,0
353,End_1,1000,0,30,103,0.07,Beg_1,0,0,0,tripinfo_paying_car.14 routing_paying_car.14,250,paying_car.14,1,7006,1.02,0,16.18,paying_car,,0,0
355,End_2,1000,0,13.09,41,0.54,Beg_2,13.6,0,0,tripinfo_normal_car.17 routing_normal_car.17,314,normal_car.17,1,6992.4,0.87,0,13.15,normal_car,,0,0
356,End_3,1000,0,13.97,48,0.4,Beg_3,0,0,0,tripinfo_normal_car.20 routing_normal_car.20,308,normal_car.20,1,7006,0.93,0,22.9,normal_car,,0,0
357,End_2,1000,0,13.76,43,0.16,Beg_3,0,0,0,tripinfo_normal_car.18 routing_normal_car.18,314,normal_car.18,1,7006,0.92,0,25.24,normal_car,,0,0
357,End_3,1000,0,15.49,74,0.48,Beg_1,0,0,0,tripinfo_paying_car.10 routing_paying_car.10,283,paying_car.10,1,7006,1.09,0,21.13,paying_car,,0,0
357,End_1,1000,0,30,89,0.78,Beg_1,0,0,0,tripinfo_paying_car.12 routing_paying_car.12,268,paying_car.12,1,7006,1.1,0,22.04,paying_car,,1,1
358,End_2,1000,0,14.97,72,0.6,Beg_2,0,0,0,tripinfo_normal_car.30 routing_normal_car.30,286,normal_car.30,1,7006,1.04,0,21.23,normal_car,,0,0
361,End_1,1000,0,25.51,81,0.13,Beg_3,53.8,0,0,tripinfo_paying_car.11 routing_paying_car.11,280,paying_car.11,1,6952.2,0.85,0,12.9,paying_car,,0,0
363,End_2,1000,0,15.65,74,0.22,Beg_3,0,0,0,tripinfo_normal_car.31 routing_normal_car.31,289,normal_car.31,1,7006,1.04,0,24.2,normal_car,,0,0
363,End_1,1000,0,28.39,96,0.42,Beg_1,0,0,0,tripinfo_paying_car.13 routing_paying_car.13,267,paying_car.13,1,7006,1.02,0,32.85,paying_car,,0,0
364,End_1,1000,-0.25,28.57,100,0,Beg_3,56.2,0,0,tripinfo_bus.2 routing_bus.2,264,bus.2,1,6949.8,1,0,32.03,bus,,0,0
366,End_2,1000,0,14.96,77,0.84,Beg_3,19.5,0,0,tripinfo_normal_car.32 routing_normal_car.32,289,normal_car.32,1,6986.5,1,0,21.5,normal_car,,0,0
366,End_3,1000,0,17.53,86,0.32,Beg_2,0,0,0,tripinfo_normal_car.36 routing_normal_car.36,280,normal_car.36,1,7006,1.17,0,21.78,normal_car,,0,0
370,End_2,1000,0,15.25,89,0.94,Beg_3,36.1,0,0,tripinfo_normal_car.37 routing_normal_car.37,281,normal_car.37,1,6969.9,1.02,0,15.21,normal_car,,0,0
372,End_2,1000,0,12.38,39,0.92,Beg_2,0,0,0,tripinfo_normal_car.16 routing_normal_car.16,333,normal_car.16,1,7006,0.83,0,16.01,normal_car,,0,0
375,End_2,1000,0,13.51,65,0.74,Beg_2,0,0,0,tripinfo_normal_car.27 routing_normal_car.27,310,normal_car.27,1,7006,0.9,0,16.57,normal_car,,0,0
376,End_3,1000,-1,14.94,91,0.56,Beg_2,0,0,0,tripinfo_normal_car.38 routing_normal_car.38,285,normal_car.38,1,7006,1,0,15.89,normal_car,,0,0
379,End_1,1000,0,26.11,111,0.72,Beg_1,0,0,0,tripinfo_paying_car.15 routing_paying_car.15,268,paying_car.15,1,7006,0.91,0,13.37,paying_car,,0,0
387,End_2,1000,0,14.54,98,0.42,Beg_2,0,0,0,tripinfo_normal_car.41 routing_normal_car.41,289,normal_car.41,1,7006,0.97,0,14.03,normal_car,,0,0
389,End_1,1000,0,29.19,118,0.36,Beg_1,7.6,0,0,tripinfo_hov.4 routing_hov.4,271,hov.4,1,6998.4,0.97,0,31.84,hov,,0,0
391,End_1,1000,0,30,118,0.37,Beg_1,0,0,0,tripinfo_paying_car.16 routing_paying_car.16,273,paying_car.16,1,7006,1.02,0,38.58,paying_car,,1,1
394,End_3,1000,0,13.51,79,0.46,Beg_3,0,0,0,tripinfo_normal_car.33 routing_normal_car.33,315,normal_car.33,1,7006,0.9,0,21.21,normal_car,,0,0
394,End_2,1000,0,13.15,81,0.08,Beg_3,46.2,0,0,tripinfo_normal_car.34 routing_normal_car.34,313,normal_car.34,1,6959.8,0.88,0,14.18,normal_car,,1,1
394,End_1,1000,0,29.55,125,0.02,Beg_1,0,0,0,tripinfo_paying_car.17 routing_paying_car.17,269,paying_car.17,1,7006,0.98,0,31.63,paying_car,,0,0
395,End_3,1000,0,14.71,96,0.8,Beg_3,19.5,0,0,tripinfo_normal_car.40 routing_normal_car.40,299,normal_car.40,1,6986.5,1.14,0,40.65,normal_car,,0,0
395,End_2,1000,0,14.35,103,0.66,Beg_3,19.5,0,0,tripinfo_normal_car.43 routing_normal_car.43,292,normal_car.43,1,6986.5,1.12,0,32.69,normal_car,,0,0
397,End_3,1000,0,16.2,100,0.04,Beg_3,0,0,0,tripinfo_normal_car.42 routing_normal_car.42,297,normal_car.42,1,7006,1.08,0,34.13,normal_car,,0,0
397,End_2,1000,0,14.8,105,0.28,Beg_3,0,0,0,tripinfo_normal_car.44 routing_normal_car.44,292,normal_car.44,1,7006,0.99,0,21.36,normal_car,,0,0
398,End_3,1000,0,15.33,117,0.38,Beg_3,49.7,0,0,tripinfo_normal_car.49 routing_normal_car.49,281,normal_car.49,1,6956.3,1.02,0,16.67,normal_car,,0,0
398,End_1,1000,0,30,133,0.66,Beg_1,0,0,0,tripinfo_paying_car.18 routing_paying_car.18,265,paying_car.18,1,7006,1.09,0,30.94,paying_car,,0,0
399,End_2,1000,0,15.6,115,0.76,Beg_3,0,0,0,tripinfo_normal_car.48 routing_normal_car.48,284,normal_car.48,1,7006,1.04,0,19.13,normal_car,,0,0
401,End_3,1000,0,15.84,122,0.62,Beg_3,19.5,0,0,tripinfo_normal_car.51 routing_normal_car.51,279,normal_car.51,1,6986.5,1.06,0,15.55,normal_car,,0,0
402,End_2,1000,0,14.06,108,0.9,Beg_3,130.4,0,0,tripinfo_normal_car.45 routing_normal_car.45,294,normal_car.45,1,6875.6,0.94,0,14.55,normal_car,,0,0
408,End_2,1000,0,15.49,127,0.86,Beg_3,0,0,0,tripinfo_normal_car.53 routing_normal_car.53,281,normal_car.53,1,7006,1.03,0,15.47,normal_car,,0,0
408,End_1,1000,0,24.83,140,0.31,Beg_1,0,0,0,tripinfo_paying_car.19 routing_paying_car.19,268,paying_car.19,1,7006,0.97,0,27.16,paying_car,,0,0
410,End_2,1000,0,12.82,84,0.7,Beg_3,0,0,0,tripinfo_normal_car.35 routing_normal_car.35,326,normal_car.35,1,7006,0.85,0,18.56,normal_car,,0,0
411,End_1,1000,-0.25,19.81,150,0,Beg_1,31.2,0,0,tripinfo_bus.3 routing_bus.3,261,bus.3,1,6974.8,1,0,28.12,bus,,0,0
413,End_1,1000,0,21.01,148,0.95,Beg_1,7.6,0,0,tripinfo_hov.5 routing_hov.5,265,hov.5,1,6998.4,1.02,0,31.22,hov,,0,0
414,End_1,1000,0,21.01,148,0.96,Beg_1,0,0,0,tripinfo_paying_car.20 routing_paying_car.20,266,paying_car.20,1,7006,1.01,0,32.21,paying_car,,1,1
415,End_2,1000,0,13.48,93,0.18,Beg_3,0,0,0,tripinfo_normal_car.39 routing_normal_car.39,322,normal_car.39,1,7006,0.9,0,27.79,normal_car,,0,0
415,End_3,1000,0,15.52,134,0.72,Beg_3,19.5,0,0,tripinfo_normal_car.56 routing_normal_car.56,281,normal_car.56,1,6986.5,1.03,0,15.92,normal_car,,0,0
416,End_2,1000,0,14.73,129,0.48,Beg_2,0,0,0,tripinfo_normal_car.54 routing_normal_car.54,287,normal_car.54,1,7006,0.98,0,15.06,normal_car,,0,0
419,End_2,1000,0,13.72,112,0.14,Beg_3,13.6,0,0,tripinfo_normal_car.47 routing_normal_car.47,307,normal_car.47,1,6992.4,0.91,0,18.51,normal_car,,0,0
419,End_3,1000,0,14.97,136,0.34,Beg_2,0,0,0,tripinfo_normal_car.57 routing_normal_car.57,283,normal_car.57,1,7006,1,0,14.72,normal_car,,0,0
420,End_3,1000,0,15.11,131,0.1,Beg_3,0,0,0,tripinfo_normal_car.55 routing_normal_car.55,289,normal_car.55,1,7006,1.01,0,22.15,normal_car,,0,0
421,End_2,1000,0,14.33,124,0.24,Beg_2,0,0,0,tripinfo_normal_car.52 routing_normal_car.52,297,normal_car.52,1,7006,0.96,0,18.13,normal_car,,0,0
423,End_2,1000,0,15.25,139,0.96,Beg_3,0,0,0,tripinfo_normal_car.58 routing_normal_car.58,284,normal_car.58,1,7006,1.02,0,17.19,normal_car,,0,0
423,End_3,1000,0,17.22,141,0.58,Beg_2,0,0,0,tripinfo_normal_car.59 routing_normal_car.59,282,normal_car.59,1,7006,1.15,0,22.86,normal_car,,0,0
425,End_2,1000,0,14.1,119,0,Beg_3,0,0,0,tripinfo_normal_car.50 routing_normal_car.50,306,normal_car.50,1,7006,0.94,0,23.37,normal_car,,0,0
428,End_1,1000,0,27.64,155,0.61,Beg_1,0,0,0,tripinfo_paying_car.21 routing_paying_car.21,273,paying_car.21,1,7006,0.92,0,21.52,paying_car,,0,0
429,End_2,1000,0,13.23,110,0.52,Beg_3,0,0,0,tripinfo_normal_car.46 routing_normal_car.46,319,normal_car.46,1,7006,0.88,0,20.68,normal_car,,0,0
430,End_3,1000,-1,14.64,143,0.2,Beg_2,13.6,0,0,tripinfo_normal_car.60 routing_normal_car.60,287,normal_car.60,1,6992.4,0.98,0,13.76,normal_car,,0,0
430,End_1,1000,0,30,177,0.53,Beg_1,7.6,0,0,tripinfo_hov.6 routing_hov.6,253,hov.6,1,6998.4,1.01,0,17.37,hov,,0,0
431,End_3,1000,0,15.03,146,0.82,Beg_2,0,0,0,tripinfo_normal_car.61 routing_normal_car.61,285,normal_car.61,1,7006,1,0,17.42,normal_car,,0,0
435,End_3,1000,0,15.64,148,0.44,Beg_3,0,0,0,tripinfo_normal_car.62 routing_normal_car.62,287,normal_car.62,1,7006,1.04,0,22.08,normal_car,,0,0
435,End_2,1000,0,15.25,150,0.06,Beg_3,13.6,0,0,tripinfo_normal_car.63 routing_normal_car.63,285,normal_car.63,1,6992.4,1.02,0,18.7,normal_car,,0,0
436,End_1,1000,0,27.19,162,0.26,Beg_3,34.8,0,0,tripinfo_paying_car.22 routing_paying_car.22,274,paying_car.22,1,6971.2,0.91,0,20.19,paying_car,,0,0
441,End_3,1000,-1,16.36,158,0.92,Beg_3,0,0,0,tripinfo_normal_car.66 routing_normal_car.66,283,normal_car.66,1,7006,1.09,0,21.27,normal_car,,1,1
443,End_2,1000,0,15.15,162,0.16,Beg_3,27.2,0,0,tripinfo_normal_car.68 routing_normal_car.68,281,normal_car.68,1,6978.8,1.01,0,14.54,normal_car,,1,1
443,End_3,1000,0,16.46,167,0.4,Beg_2,0,0,0,tripinfo_normal_car.70 routing_normal_car.70,276,normal_car.70,1,7006,1.1,0,14.43,normal_car,,0,0
444,End_2,1000,0,16.35,165,0.78,Beg_3,0,0,0,tripinfo_normal_car.69 routing_normal_car.69,279,normal_car.69,1,7006,1.12,0,18.6,normal_car,,0,0
446,End_2,1000,0,15.85,160,0.54,Beg_3,13.6,0,0,tripinfo_normal_car.67 routing_normal_car.67,286,normal_car.67,1,6992.4,1.06,0,22.54,normal_car,,1,1
447,End_1,1000,0,16.95,170,0.9,Beg_3,10,0,0,tripinfo_paying_car.23 routing_paying_car.23,277,paying_car.23,1,6996,0.96,0,34.73,paying_car,,0,0
449,End_1,1000,0,18.39,177,0.55,Beg_1,0,0,0,tripinfo_paying_car.24 routing_paying_car.24,272,paying_car.24,1,7006,1.07,0,27.03,paying_car,,1,1
451,End_1,1000,0,20.36,184,0.2,Beg_1,0,0,0,tripinfo_paying_car.25 routing_paying_car.25,267,paying_car.25,1,7006,0.93,0,17.18,paying_car,,0,0
452,End_1,1000,0,20.4,192,0.85,Beg_1,0,0,0,tripinfo_paying_car.26 routing_paying_car.26,260,paying_car.26,1,7006,1.1,0,26.11,paying_car,,0,0
453,End_1,1000,-0.25,20.45,200,0,Beg_1,20,0,0,tripinfo_bus.4 routing_bus.4,253,bus.4,1,6986,1,0,20.03,bus,,0,0
458,End_1,1000,0,29.74,199,0.5,Beg_1,0,0,0,tripinfo_paying_car.27 routing_paying_car.27,259,paying_car.27,1,7006,0.99,0,22.87,paying_car,,0,0
459,End_2,1000,0,15.98,169,0.02,Beg_3,0,0,0,tripinfo_normal_car.71 routing_normal_car.71,290,normal_car.71,1,7006,1.07,0,26.02,normal_car,,0,0
465,End_1,1000,0,30,221,0.44,Beg_3,56.9,0,0,tripinfo_paying_car.30 routing_paying_car.30,244,paying_car.30,1,6949.1,1.07,0,12.12,paying_car,,0,0
466,End_2,1000,0,15.97,181,0.12,Beg_3,13.6,0,0,tripinfo_normal_car.76 routing_normal_car.76,285,normal_car.76,1,6992.4,1.06,0,21.53,normal_car,,0,0
466,End_3,1000,0,16.48,189,0.98,Beg_3,0,0,0,tripinfo_normal_car.79 routing_normal_car.79,277,normal_car.79,1,7006,1.1,0,15.87,normal_car,,0,0
470,End_2,1000,0,13.38,153,0.68,Beg_3,0,0,0,tripinfo_normal_car.64 routing_normal_car.64,317,normal_car.64,1,7006,0.89,0,20.88,normal_car,,0,0
471,End_3,1000,-1,14.29,174,0.26,Beg_3,0,0,0,tripinfo_normal_car.73 routing_normal_car.73,297,normal_car.73,1,7006,0.95,0,17.36,normal_car,,0,0
473,End_2,1000,0,14.52,172,0.64,Beg_3,23.6,0,0,tripinfo_normal_car.72 routing_normal_car.72,301,normal_car.72,1,6982.4,0.97,0,26.82,normal_car,,0,0
473,End_3,1000,0,15.52,179,0.5,Beg_3,0,0,0,tripinfo_normal_car.75 routing_normal_car.75,294,normal_car.75,1,7006,1.03,0,28.33,normal_car,,0,0
477,End_1,1000,0,30,206,0.12,Beg_1,7.6,0,0,tripinfo_hov.7 routing_hov.7,271,hov.7,1,6998.4,1.02,0,26.29,hov,,0,0
481,End_2,1000,0,12.5,155,0.3,Beg_3,49.7,0,0,tripinfo_normal_car.65 routing_normal_car.65,326,normal_car.65,1,6956.3,0.83,0,13.07,normal_car,,0,0
481,End_3,1000,0,15.07,198,0.46,Beg_3,32.8,0,0,tripinfo_normal_car.83 routing_normal_car.83,283,normal_car.83,1,6973.2,1,0,16.58,normal_car,,0,0
482,End_2,1000,0,13.79,184,0.74,Beg_3,0,0,0,tripinfo_normal_car.77 routing_normal_car.77,298,normal_car.77,1,7006,0.96,0,20.7,normal_car,,0,0
482,End_3,1000,0,16.27,196,0.84,Beg_3,0,0,0,tripinfo_normal_car.82 routing_normal_car.82,286,normal_car.82,1,7006,1.18,0,28.64,normal_car,,0,0
482,End_1,1000,0,28.52,206,0.14,Beg_1,0,0,0,tripinfo_paying_car.28 routing_paying_car.28,276,paying_car.28,1,7006,1.03,0,27.51,paying_car,,1,1
484,End_2,1000,0,13.41,177,0.88,Beg_3,59.7,0,0,tripinfo_normal_car.74 routing_normal_car.74,307,normal_car.74,1,6946.3,0.89,0,13.79,normal_car,,0,0
484,End_3,1000,0,15.13,191,0.6,Beg_2,0,0,0,tripinfo_normal_car.80 routing_normal_car.80,293,normal_car.80,1,7006,1.01,0,25.97,normal_car,,0,0
484,End_1,1000,0,30,228,0.09,Beg_1,0,0,0,tripinfo_paying_car.31 routing_paying_car.31,256,paying_car.31,1,7006,1.01,0,21.56,paying_car,,0,0
486,End_3,1000,0,15.81,200,0.08,Beg_3,0,0,0,tripinfo_normal_car.84 routing_normal_car.84,286,normal_car.84,1,7006,1.07,0,22.48,normal_car,,0,0
489,End_2,1000,0,16.55,205,0.32,Beg_3,0,0,0,tripinfo_normal_car.86 routing_normal_car.86,284,normal_car.86,1,7006,1.1,0,22.51,normal_car,,0,0
491,End_3,1000,0,17.29,210,0.56,Beg_3,0,0,0,tripinfo_normal_car.88 routing_normal_car.88,281,normal_car.88,1,7006,1.15,0,22.21,normal_car,,0,0
493,End_3,1000,-1,15.91,208,0.94,Beg_3,19.5,0,0,tripinfo_normal_car.87 routing_normal_car.87,285,normal_car.87,1,6986.5,1.06,0,22.33,normal_car,,0,0
494,End_2,1000,0,13.83,193,0.22,Beg_2,13.6,0,0,tripinfo_normal_car.81 routing_normal_car.81,301,normal_car.81,1,6992.4,0.92,0,14.38,normal_car,,0,0
499,End_2,1000,0,15.12,217,0.42,Beg_2,0,0,0,tripinfo_normal_car.91 routing_normal_car.91,282,normal_car.91,1,7006,1.01,0,14.71,normal_car,,0,0
500,End_3,1000,-1,16.78,215,0.8,Beg_3,10,0,0,tripinfo_normal_car.90 routing_normal_car.90,285,normal_car.90,1,6996,1.12,0,24.28,normal_car,,0,0
501,End_2,1000,0,12.99,186,0.36,Beg_3,49.7,0,0,tripinfo_normal_car.78 routing_normal_car.78,315,normal_car.78,1,6956.3,0.87,0,13.32,normal_car,,0,0
501,End_3,1000,0,18.04,227,0.9,Beg_2,0,0,0,tripinfo_normal_car.95 routing_normal_car.95,274,normal_car.95,1,7006,1.23,0,18.71,normal_car,,0,0
503,End_2,1000,0,15.39,212,0.18,Beg_3,46.2,0,0,tripinfo_normal_car.89 routing_normal_car.89,291,normal_car.89,1,6959.8,1.03,0,26.93,normal_car,,0,0
503,End_1,1000,0,21.14,243,0.38,Beg_1,0,0,0,tripinfo_paying_car.33 routing_paying_car.33,260,paying_car.33,1,7006,1.14,0,26.37,paying_car,,0,0
504,End_3,1000,0,14.12,203,0.7,Beg_2,0,0,0,tripinfo_normal_car.85 routing_normal_car.85,301,normal_car.85,1,7006,0.94,0,18.52,normal_car,,0,0
505,End_1,1000,0,20.5,236,0.74,Beg_1,0,0,0,tripinfo_paying_car.32 routing_paying_car.32,269,paying_car.32,1,7006,1.11,0,29.17,paying_car,,1,1
511,End_2,1000,0,15.48,219,0.04,Beg_3,0,0,0,tripinfo_normal_car.92 routing_normal_car.92,292,normal_car.92,1,7006,1.03,0,26.65,normal_car,,0,0
513,End_2,1000,0,14.4,222,0.66,Beg_3,19.5,0,0,tripinfo_normal_car.93 routing_normal_car.93,291,normal_car.93,1,6986.5,0.96,0,14.64,normal_car,,0,0
513,End_3,1000,0,15.56,224,0.28,Beg_3,0,0,0,tripinfo_normal_car.94 routing_normal_car.94,289,normal_car.94,1,7006,1.04,0,23.45,normal_car,,0,0
514,End_3,1000,-1,16.79,229,0.52,Beg_3,58.9,0,0,tripinfo_normal_car.96 routing_normal_car.96,285,normal_car.96,1,6947.1,1.12,0,26.5,normal_car,,0,0
515,End_1,1000,0,18.81,214,0.79,Beg_3,0,0,0,tripinfo_paying_car.29 routing_paying_car.29,301,paying_car.29,1,7006,0.82,0,23.93,paying_car,,0,0
517,End_1,1000,0,22.56,265,0.33,Beg_1,0,0,0,tripinfo_paying_car.36 routing_paying_car.36,252,paying_car.36,1,7006,1.08,0,18.31,paying_car,,1,1
520,End_2,1000,0,16.93,241,0.62,Beg_2,0,0,0,tripinfo_normal_car.101 routing_normal_car.101,279,normal_car.101,1,7006,1.13,0,18.69,normal_car,,0,0
524,End_1,1000,0,29.78,273,0.98,Beg_1,0,0,0,tripinfo_paying_car.37 routing_paying_car.37,251,paying_car.37,1,7006,0.99,0,15.24,paying_car,,0,0
527,End_3,1000,0,15.06,234,0.76,Beg_2,0,0,0,tripinfo_normal_car.98 routing_normal_car.98,293,normal_car.98,1,7006,1,0,25.94,normal_car,,0,0
527,End_2,1000,0,14.3,236,0.38,Beg_3,36.1,0,0,tripinfo_normal_car.99 routing_normal_car.99,291,normal_car.99,1,6969.9,0.95,0,13.19,normal_car,,0,0
