tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
337.00;End_1;1000.00;0.00;12.47;8.00;0.65;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.5 routing_normal_car.5;329.00;normal_car.5;1;7006.00;0.83;0.00;13.24;normal_car;;0;0.00
338.00;End_1;1000.00;0.00;12.85;14.00;0.77;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.9 routing_normal_car.9;324.00;normal_car.9;1;7006.00;0.86;0.00;17.37;normal_car;;0;0.00
338.00;End_2;1000.00;0.00;14.23;40.00;0.31;Beg_3;19.50;0.00;0.00;tripinfo_normal_car.27 routing_normal_car.27;298.00;normal_car.27;1;6986.50;0.95;0.00;18.29;normal_car;;0;0.00
338.00;End_3;1000.00;0.00;15.08;48.00;0.96;Beg_3;23.60;0.00;0.00;tripinfo_normal_car.32 routing_normal_car.32;290.00;normal_car.32;1;6982.40;1.01;0.00;23.67;normal_car;;0;0.00
340.00;End_1;1000.00;0.00;14.12;25.00;0.01;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.17 routing_normal_car.17;315.00;normal_car.17;1;7006.00;0.94;0.00;32.53;normal_car;;0;0.00
340.00;End_2;1000.00;0.00;17.32;46.00;0.43;Beg_3;10.00;0.00;0.00;tripinfo_normal_car.31 routing_normal_car.31;294.00;normal_car.31;1;6996.00;1.15;0.00;35.30;normal_car;;0;0.00
341.00;End_1;1000.00;0.00;13.18;24.00;0.48;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.16 routing_normal_car.16;317.00;normal_car.16;1;7006.00;0.88;0.00;17.29;normal_car;;0;0.00
341.00;End_2;1000.00;0.00;16.38;62.00;0.26;Beg_1;40.30;0.00;0.00;tripinfo_normal_car.42 routing_normal_car.42;279.00;normal_car.42;1;6965.70;1.09;0.00;18.58;normal_car;;0;0.00
342.00;End_2;1000.00;0.00;14.92;50.00;0.02;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.34 routing_normal_car.34;292.00;normal_car.34;1;7006.00;0.99;0.00;23.59;normal_car;;1;1.00
344.00;End_1;1000.00;0.00;15.57;64.00;0.79;Beg_1;53.90;0.00;0.00;tripinfo_normal_car.43 routing_normal_car.43;280.00;normal_car.43;1;6952.10;1.04;0.00;16.68;normal_car;;0;0.00
346.00;End_2;1000.00;-1.00;15.30;52.00;0.55;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.35 routing_normal_car.35;294.00;normal_car.35;1;7006.00;1.02;0.00;27.53;normal_car;;0;0.00
347.00;End_1;1000.00;0.00;13.34;34.00;0.19;Beg_2;10.00;0.00;0.00;tripinfo_normal_car.23 routing_normal_car.23;313.00;normal_car.23;1;6996.00;0.89;0.00;16.62;normal_car;;0;0.00
347.00;End_3;1000.00;-1.00;16.32;67.00;0.85;Beg_3;13.60;0.00;0.00;tripinfo_normal_car.45 routing_normal_car.45;280.00;normal_car.45;1;6992.40;1.09;0.00;17.79;normal_car;;0;0.00
348.00;End_1;1000.00;0.00;13.97;43.00;0.37;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.29 routing_normal_car.29;305.00;normal_car.29;1;7006.00;0.93;0.00;20.28;normal_car;;0;0.00
348.00;End_2;1000.00;-0.70;15.46;59.00;0.20;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.40 routing_normal_car.40;289.00;normal_car.40;1;7006.00;1.03;0.00;23.09;normal_car;;0;0.00
350.00;End_2;1000.00;0.00;16.53;56.00;0.14;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.38 routing_normal_car.38;294.00;normal_car.38;1;7006.00;1.10;0.00;32.15;normal_car;;0;0.00
350.00;End_1;1000.00;0.00;15.65;65.00;0.32;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.44 routing_normal_car.44;285.00;normal_car.44;1;7006.00;1.04;0.00;19.90;normal_car;;0;0.00
355.00;End_1;1000.00;0.20;14.60;53.00;0.08;Beg_3;59.70;0.00;0.00;tripinfo_normal_car.36 routing_normal_car.36;302.00;normal_car.36;1;6946.30;0.97;0.00;30.24;normal_car;;0;0.00
355.00;End_3;1000.00;-1.00;17.53;75.00;0.03;Beg_2;13.60;0.00;0.00;tripinfo_normal_car.51 routing_normal_car.51;280.00;normal_car.51;1;6992.40;1.17;0.00;22.04;normal_car;;0;0.00
357.00;End_1;1000.00;0.00;13.09;37.00;0.25;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.25 routing_normal_car.25;320.00;normal_car.25;1;7006.00;0.87;0.00;17.79;normal_car;;0;0.00
358.00;End_1;1000.00;0.10;14.29;68.00;0.38;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.46 routing_normal_car.46;290.00;normal_car.46;1;7006.00;1.00;0.00;21.94;normal_car;;0;0.00
358.00;End_2;1000.00;0.00;15.25;77.00;0.56;Beg_2;27.20;0.00;0.00;tripinfo_normal_car.52 routing_normal_car.52;281.00;normal_car.52;1;6978.80;1.02;0.00;15.20;normal_car;;0;0.00
360.00;End_1;1000.00;0.00;13.76;39.00;0.78;Beg_1;0.00;0.00;0.00;tripinfo_normal_car.26 routing_normal_car.26;321.00;normal_car.26;1;7006.00;0.92;0.00;32.46;normal_car;;0;0.00
361.00;End_2;1000.00;-1.00;16.44;78.00;0.09;Beg_1;0.00;0.00;0.00;tripinfo_normal_car.53 routing_normal_car.53;283.00;normal_car.53;1;7006.00;1.10;0.00;21.22;normal_car;;0;0.00
362.00;End_1;1000.00;0.00;14.36;61.00;0.73;Beg_1;0.00;0.00;0.00;tripinfo_normal_car.41 routing_normal_car.41;301.00;normal_car.41;1;7006.00;0.96;0.00;22.87;normal_car;;0;0.00
366.00;End_1;1000.00;0.00;12.38;36.00;0.72;Beg_2;23.60;0.00;0.00;tripinfo_normal_car.24 routing_normal_car.24;330.00;normal_car.24;1;6982.40;0.83;0.00;13.55;normal_car;;0;0.00
368.00;End_2;1000.00;0.00;15.05;80.00;0.62;Beg_1;13.60;0.00;0.00;tripinfo_normal_car.54 routing_normal_car.54;288.00;normal_car.54;1;6992.40;1.00;0.00;20.88;normal_car;;0;0.00
368.00;End_1;1000.00;0.00;14.94;81.00;0.15;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.55 routing_normal_car.55;287.00;normal_car.55;1;7006.00;1.00;0.00;17.69;normal_car;;0;0.00
369.00;End_1;1000.00;0.00;16.20;89.00;0.80;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.60 routing_normal_car.60;280.00;normal_car.60;1;7006.00;1.08;0.00;17.89;normal_car;;0;0.00
370.00;End_2;1000.00;-1.00;17.14;84.00;0.21;Beg_3;10.00;0.00;0.00;tripinfo_normal_car.57 routing_normal_car.57;286.00;normal_car.57;1;6996.00;1.14;0.00;27.54;normal_car;;0;0.00
372.00;End_1;1000.00;0.00;13.51;58.00;0.67;Beg_2;13.60;0.00;0.00;tripinfo_normal_car.39 routing_normal_car.39;314.00;normal_car.39;1;6992.40;0.90;0.00;20.66;normal_car;;0;0.00
373.00;End_2;1000.00;0.00;16.79;90.00;0.33;Beg_1;0.00;0.00;0.00;tripinfo_normal_car.61 routing_normal_car.61;283.00;normal_car.61;1;7006.00;1.12;0.00;22.21;normal_car;;0;0.00
374.00;End_1;1000.00;0.00;15.35;86.00;0.74;Beg_3;23.60;0.00;0.00;tripinfo_normal_car.58 routing_normal_car.58;288.00;normal_car.58;1;6982.40;1.02;0.00;22.94;normal_car;;0;0.00
380.00;End_1;1000.00;0.00;15.24;92.00;0.86;Beg_3;69.70;0.00;0.00;tripinfo_normal_car.62 routing_normal_car.62;288.00;normal_car.62;1;6936.30;1.02;0.00;22.99;normal_car;;0;0.00
383.00;End_1;1000.00;0.00;13.51;70.00;0.91;Beg_1;0.00;0.00;0.00;tripinfo_normal_car.47 routing_normal_car.47;313.00;normal_car.47;1;7006.00;0.90;0.00;19.17;normal_car;;0;0.00
383.00;End_2;1000.00;0.00;14.54;87.00;0.27;Beg_3;33.60;0.00;0.00;tripinfo_normal_car.59 routing_normal_car.59;296.00;normal_car.59;1;6972.40;0.97;0.00;22.42;normal_car;;0;0.00
385.00;End_1;1000.00;0.00;15.00;100.00;0.00;Beg_3;56.20;0.00;0.00;tripinfo_bus.2 routing_bus.2;285.00;bus.2;1;6949.80;1.00;0.00;18.89;bus;;0;0.00
385.00;End_3;1000.00;-0.70;15.33;102.00;0.57;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.69 routing_normal_car.69;283.00;normal_car.69;1;7006.00;1.02;0.00;17.18;normal_car;;0;0.00
385.00;End_2;1000.00;0.00;15.35;103.00;0.10;Beg_3;75.70;0.00;0.00;tripinfo_normal_car.70 routing_normal_car.70;282.00;normal_car.70;1;6930.30;1.02;0.00;18.80;normal_car;;0;0.00
387.00;End_1;1000.00;0.00;15.84;108.00;0.69;Beg_1;13.60;0.00;0.00;tripinfo_normal_car.73 routing_normal_car.73;279.00;normal_car.73;1;6992.40;1.06;0.00;15.16;normal_car;;0;0.00
392.00;End_1;1000.00;0.00;14.80;93.00;0.39;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.63 routing_normal_car.63;299.00;normal_car.63;1;7006.00;0.99;0.00;28.82;normal_car;;0;0.00
394.00;End_1;1000.00;0.00;12.82;74.00;0.50;Beg_1;29.50;0.00;0.00;tripinfo_normal_car.50 routing_normal_car.50;320.00;normal_car.50;1;6976.50;0.85;0.00;13.63;normal_car;;0;0.00
395.00;End_1;1000.00;0.00;13.15;71.00;0.44;Beg_1;10.00;0.00;0.00;tripinfo_normal_car.48 routing_normal_car.48;324.00;normal_car.48;1;6996.00;0.88;0.00;24.42;normal_car;;0;0.00
396.00;End_2;1000.00;-1.00;14.59;105.00;0.63;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.71 routing_normal_car.71;291.00;normal_car.71;1;7006.00;0.97;0.00;16.31;normal_car;;0;0.00
400.00;End_2;1000.00;0.00;14.06;95.00;0.92;Beg_1;0.00;0.00;0.00;tripinfo_normal_car.64 routing_normal_car.64;305.00;normal_car.64;1;7006.00;0.94;0.00;22.00;normal_car;;0;0.00
400.00;End_3;1000.00;0.00;15.52;118.00;0.40;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.80 routing_normal_car.80;282.00;normal_car.80;1;7006.00;1.03;0.00;16.64;normal_car;;0;0.00
401.00;End_1;1000.00;0.00;12.76;73.00;0.97;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.49 routing_normal_car.49;328.00;normal_car.49;1;7006.00;0.85;0.00;19.26;normal_car;;0;0.00
401.00;End_3;1000.00;0.00;16.30;117.00;0.87;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.79 routing_normal_car.79;284.00;normal_car.79;1;7006.00;1.09;0.00;22.23;normal_car;;0;0.00
402.00;End_2;1000.00;-1.00;14.97;120.00;0.93;Beg_3;69.70;0.00;0.00;tripinfo_normal_car.81 routing_normal_car.81;282.00;normal_car.81;1;6936.30;1.00;0.00;15.93;normal_car;;0;0.00
403.00;End_1;1000.00;0.00;13.48;83.00;0.68;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.56 routing_normal_car.56;320.00;normal_car.56;1;7006.00;0.90;0.00;25.56;normal_car;;0;0.00
403.00;End_2;1000.00;0.00;15.25;121.00;0.46;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.82 routing_normal_car.82;282.00;normal_car.82;1;7006.00;1.02;0.00;16.05;normal_car;;0;0.00
404.00;End_1;1000.00;0.00;13.60;98.00;0.98;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.66 routing_normal_car.66;306.00;normal_car.66;1;7006.00;0.91;0.00;14.75;normal_car;;0;0.00
405.00;End_2;1000.00;-1.00;15.60;100.00;0.04;Beg_3;10.00;0.00;0.00;tripinfo_normal_car.68 routing_normal_car.68;305.00;normal_car.68;1;6996.00;1.04;0.00;40.25;normal_car;;0;0.00
406.00;End_3;1000.00;0.00;15.49;112.00;0.28;Beg_3;10.00;0.00;0.00;tripinfo_normal_car.76 routing_normal_car.76;294.00;normal_car.76;1;6996.00;1.03;0.00;29.34;normal_car;;0;0.00
407.00;End_1;1000.00;0.00;13.72;99.00;0.51;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.67 routing_normal_car.67;308.00;normal_car.67;1;7006.00;0.91;0.00;18.68;normal_car;;0;0.00
407.00;End_2;1000.00;0.00;14.10;106.00;0.16;Beg_1;0.00;0.00;0.00;tripinfo_normal_car.72 routing_normal_car.72;301.00;normal_car.72;1;7006.00;0.94;0.00;18.64;normal_car;;0;0.00
409.00;End_1;1000.00;0.00;14.33;109.00;0.22;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.74 routing_normal_car.74;300.00;normal_car.74;1;7006.00;0.96;0.00;21.30;normal_car;;0;0.00
409.00;End_2;1000.00;0.00;14.77;111.00;0.75;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.75 routing_normal_car.75;298.00;normal_car.75;1;7006.00;0.98;0.00;26.58;normal_car;;0;0.00
410.00;End_1;1000.00;0.00;14.73;114.00;0.81;Beg_3;23.60;0.00;0.00;tripinfo_normal_car.77 routing_normal_car.77;296.00;normal_car.77;1;6982.40;0.98;0.00;25.21;normal_car;;0;0.00
410.00;End_3;1000.00;-0.80;15.64;128.00;0.11;Beg_2;15.00;0.00;0.00;tripinfo_normal_car.87 routing_normal_car.87;282.00;normal_car.87;1;6991.00;1.04;0.00;17.54;normal_car;;0;0.00
410.00;End_2;1000.00;-0.10;15.11;130.00;0.64;Beg_3;19.50;0.00;0.00;tripinfo_normal_car.88 routing_normal_car.88;280.00;normal_car.88;1;6986.50;1.01;0.00;13.88;normal_car;;0;0.00
411.00;End_3;1000.00;0.00;16.99;124.00;0.52;Beg_1;10.00;0.00;0.00;tripinfo_normal_car.84 routing_normal_car.84;287.00;normal_car.84;1;6996.00;1.15;0.00;28.79;normal_car;;0;0.00
415.00;End_2;1000.00;0.00;14.64;125.00;0.05;Beg_1;20.00;0.00;0.00;tripinfo_normal_car.85 routing_normal_car.85;290.00;normal_car.85;1;6986.00;0.98;0.00;17.02;normal_car;;0;0.00
416.00;End_1;1000.00;0.00;13.23;96.00;0.45;Beg_3;19.50;0.00;0.00;tripinfo_normal_car.65 routing_normal_car.65;320.00;normal_car.65;1;6986.50;0.88;0.00;21.36;normal_car;;0;0.00
417.00;End_1;1000.00;0.10;14.43;115.00;0.34;Beg_3;33.60;0.00;0.00;tripinfo_normal_car.78 routing_normal_car.78;302.00;normal_car.78;1;6972.40;1.01;0.00;36.16;normal_car;;0;0.00
417.00;End_2;1000.00;0.00;15.03;127.00;0.58;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.86 routing_normal_car.86;290.00;normal_car.86;1;7006.00;1.00;0.00;22.66;normal_car;;0;0.00
419.00;End_1;1000.00;0.00;14.51;123.00;0.99;Beg_1;0.00;0.00;0.00;tripinfo_normal_car.83 routing_normal_car.83;296.00;normal_car.83;1;7006.00;0.97;0.00;20.05;normal_car;;0;0.00
419.00;End_2;1000.00;0.00;15.33;131.00;0.17;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.89 routing_normal_car.89;288.00;normal_car.89;1;7006.00;1.02;0.00;21.21;normal_car;;0;0.00
420.00;End_1;1000.00;1.00;15.25;133.00;0.70;Beg_1;0.00;0.00;0.00;tripinfo_normal_car.90 routing_normal_car.90;287.00;normal_car.90;1;7006.00;1.02;0.00;20.84;normal_car;;0;0.00
423.00;End_1;1000.00;0.00;15.98;147.00;0.00;Beg_3;36.10;0.00;0.00;tripinfo_normal_car.100 routing_normal_car.100;276.00;normal_car.100;1;6969.90;1.07;0.00;13.50;normal_car;;0;0.00
424.00;End_1;1000.00;0.00;16.82;145.00;0.94;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.98 routing_normal_car.98;279.00;normal_car.98;1;7006.00;1.12;0.00;19.19;normal_car;;0;0.00
428.00;End_1;1000.00;0.00;15.15;142.00;0.88;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.96 routing_normal_car.96;286.00;normal_car.96;1;7006.00;1.01;0.00;19.10;normal_car;;0;0.00
430.00;End_1;1000.00;0.00;15.85;140.00;0.35;Beg_2;10.00;0.00;0.00;tripinfo_normal_car.95 routing_normal_car.95;290.00;normal_car.95;1;6996.00;1.06;0.00;25.90;normal_car;;0;0.00
434.00;End_1;1000.00;0.00;15.00;150.00;0.00;Beg_2;27.60;0.00;0.00;tripinfo_bus.3 routing_bus.3;284.00;bus.3;1;6978.40;1.00;0.00;17.08;bus;;0;0.00
435.00;End_2;1000.00;-1.00;16.36;139.00;0.82;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.94 routing_normal_car.94;296.00;normal_car.94;1;7006.00;1.09;0.00;33.65;normal_car;;0;0.00
437.00;End_2;1000.00;0.00;16.46;146.00;0.47;Beg_2;49.00;0.00;0.00;tripinfo_normal_car.99 routing_normal_car.99;291.00;normal_car.99;1;6957.00;1.10;0.00;31.02;normal_car;;0;0.00
439.00;End_1;1000.00;0.00;15.52;158.00;0.71;Beg_3;43.49;0.00;0.00;tripinfo_normal_car.107 routing_normal_car.107;281.00;normal_car.107;1;6962.51;1.03;0.00;16.89;normal_car;;0;0.00
442.00;End_2;1000.00;-0.80;17.66;171.00;0.48;Beg_3;53.10;0.00;0.00;tripinfo_normal_car.116 routing_normal_car.116;271.00;normal_car.116;1;6952.90;1.18;0.00;14.94;normal_car;;0;0.00
443.00;End_1;1000.00;0.00;13.38;134.00;0.23;Beg_1;10.00;0.00;0.00;tripinfo_normal_car.91 routing_normal_car.91;309.00;normal_car.91;1;6996.00;0.89;0.00;13.19;normal_car;;0;0.00
443.00;End_2;1000.00;0.00;14.52;150.00;0.06;Beg_2;10.00;0.00;0.00;tripinfo_normal_car.102 routing_normal_car.102;293.00;normal_car.102;1;6996.00;0.97;0.00;17.77;normal_car;;1;1.00
444.00;End_1;1000.00;0.00;13.82;137.00;0.29;Beg_3;10.00;0.00;0.00;tripinfo_normal_car.93 routing_normal_car.93;307.00;normal_car.93;1;6996.00;0.92;0.00;20.21;normal_car;;0;0.00
444.00;End_2;1000.00;0.00;15.21;156.00;0.18;Beg_3;29.89;0.00;0.00;tripinfo_normal_car.106 routing_normal_car.106;288.00;normal_car.106;1;6976.11;1.01;0.00;22.70;normal_car;;0;0.00
447.00;End_1;1000.00;0.00;14.29;152.00;0.59;Beg_1;0.00;0.00;0.00;tripinfo_normal_car.103 routing_normal_car.103;295.00;normal_car.103;1;7006.00;0.95;0.00;16.28;normal_car;;0;0.00
448.00;End_2;1000.00;-1.00;16.45;168.00;0.42;Beg_3;33.60;0.00;0.00;tripinfo_normal_car.114 routing_normal_car.114;280.00;normal_car.114;1;6972.40;1.10;0.00;19.10;normal_car;;0;0.00
449.00;End_1;1000.00;0.00;15.97;159.00;0.24;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.108 routing_normal_car.108;290.00;normal_car.108;1;7006.00;1.06;0.00;26.44;normal_car;;0;0.00
451.00;End_1;1000.00;0.20;16.48;165.00;0.36;Beg_3;10.00;0.00;0.00;tripinfo_normal_car.112 routing_normal_car.112;286.00;normal_car.112;1;6996.00;1.10;0.00;25.09;normal_car;;0;0.00
452.00;End_1;1000.00;0.00;13.60;143.00;0.41;Beg_2;29.50;0.00;0.00;tripinfo_normal_car.97 routing_normal_car.97;309.00;normal_car.97;1;6976.50;0.91;0.00;18.78;normal_car;;0;0.00
454.00;End_1;1000.00;0.00;15.13;167.00;0.89;Beg_3;23.60;0.00;0.00;tripinfo_normal_car.113 routing_normal_car.113;287.00;normal_car.113;1;6982.40;1.01;0.00;20.93;normal_car;;0;0.00
454.00;End_2;1000.00;0.00;16.06;175.00;0.07;Beg_1;34.35;0.00;0.00;tripinfo_normal_car.119 routing_normal_car.119;279.00;normal_car.119;1;6971.65;1.07;0.00;16.38;normal_car;;0;0.00
457.00;End_1;1000.00;0.00;16.09;155.00;0.65;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.105 routing_normal_car.105;302.00;normal_car.105;1;7006.00;1.07;0.00;39.35;normal_car;;0;0.00
461.00;End_1;1000.00;0.00;15.07;172.00;0.01;Beg_1;0.00;0.00;0.00;tripinfo_normal_car.117 routing_normal_car.117;289.00;normal_car.117;1;7006.00;1.00;0.00;21.50;normal_car;;0;0.00
462.00;End_2;1000.00;0.00;15.47;180.00;0.66;Beg_1;0.00;0.00;0.00;tripinfo_normal_car.122 routing_normal_car.122;282.00;normal_car.122;1;7006.00;1.03;0.00;16.71;normal_car;;0;0.00
463.00;End_1;1000.00;0.00;13.41;153.00;0.12;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.104 routing_normal_car.104;310.00;normal_car.104;1;7006.00;0.89;0.00;14.96;normal_car;;0;0.00
463.00;End_3;1000.00;0.00;17.29;184.00;0.25;Beg_3;10.00;0.00;0.00;tripinfo_normal_car.125 routing_normal_car.125;279.00;normal_car.125;1;6996.00;1.15;0.00;20.97;normal_car;;0;0.00
464.00;End_2;1000.00;-1.00;14.35;149.00;0.53;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.101 routing_normal_car.101;315.00;normal_car.101;1;7006.00;0.96;0.00;36.85;normal_car;;1;1.00
