tripinfo_arrival,tripinfo_arrivalLane,tripinfo_arrivalPos,tripinfo_arrivalPosLat,tripinfo_arrivalSpeed,tripinfo_depart,tripinfo_departDelay,tripinfo_departLane,tripinfo_departPos,tripinfo_departPosLat,tripinfo_departSpeed,tripinfo_devices,tripinfo_duration,tripinfo_id,tripinfo_rerouteNo,tripinfo_routeLength,tripinfo_speedFactor,tripinfo_stopTime,tripinfo_timeLoss,tripinfo_vType,tripinfo_vaporized,tripinfo_waitingCount,tripinfo_waitingTime
377,End_2,1000,0,14.96,77,0.36,Beg_2,0,0,0,tripinfo_normal_car.46 routing_normal_car.46,300,normal_car.46,1,7006,1,0,31.46,normal_car,,0,0
377,End_3,1000,0,16.24,100,0.04,Beg_2,0,0,0,tripinfo_normal_car.60 routing_normal_car.60,277,normal_car.60,1,7006,1.08,0,14.7,normal_car,,0,0
378,End_2,1000,0,15.25,87,0.37,Beg_2,0,0,0,tripinfo_normal_car.52 routing_normal_car.52,291,normal_car.52,1,7006,1.02,0,24.77,normal_car,,0,0
380,End_2,1000,0,14.94,92,0.37,Beg_2,0,0,0,tripinfo_normal_car.55 routing_normal_car.55,288,normal_car.55,1,7006,1,0,19.96,normal_car,,0,0
386,End_3,1000,0,16.79,102,0.37,Beg_3,0,0,0,tripinfo_normal_car.61 routing_normal_car.61,284,normal_car.61,1,7006,1.12,0,23.49,normal_car,,0,0
386,End_2,1000,0,15.24,104,0.71,Beg_3,49.7,0,0,tripinfo_normal_car.62 routing_normal_car.62,282,normal_car.62,1,6956.3,1.02,0,17.29,normal_car,,0,0
390,End_3,1000,0,15.35,97,0.37,Beg_3,0,0,0,tripinfo_normal_car.58 routing_normal_car.58,293,normal_car.58,1,7006,1.02,0,27.35,normal_car,,0,0
391,End_2,1000,0,13.15,80,0.03,Beg_2,87.07,0,0,tripinfo_normal_car.48 routing_normal_car.48,311,normal_car.48,1,6918.93,0.88,0,13.35,normal_car,,0,0
392,End_2,1000,0,13.51,79,0.7,Beg_2,13.6,0,0,tripinfo_normal_car.47 routing_normal_car.47,313,normal_car.47,1,6992.4,0.9,0,20.18,normal_car,,0,0
392,End_3,1000,0,14.8,105,0.04,Beg_3,59.7,0,0,tripinfo_normal_car.63 routing_normal_car.63,287,normal_car.63,1,6946.3,0.99,0,18.31,normal_car,,0,0
397,End_2,1000,0,14.54,99,0.71,Beg_3,13.6,0,0,tripinfo_normal_car.59 routing_normal_car.59,298,normal_car.59,1,6992.4,0.97,0,23.2,normal_car,,0,0
399,End_1,1000,-0.25,30,150,0,Beg_1,0,0,0,tripinfo_bus.3 routing_bus.3,249,bus.3,1,7006,1,0,14.57,bus,,0,0
405,End_3,1000,0,13.48,94,0.7,Beg_2,22.2,0,0,tripinfo_normal_car.56 routing_normal_car.56,311,normal_car.56,1,6983.8,0.9,0,17.19,normal_car,,0,0
406,End_2,1000,0,12.82,84,0.7,Beg_2,13.6,0,0,tripinfo_normal_car.50 routing_normal_car.50,322,normal_car.50,1,6992.4,0.85,0,15.16,normal_car,,0,0
406,End_3,1000,0,14.68,117,0.38,Beg_3,69.2,0,0,tripinfo_normal_car.70 routing_normal_car.70,289,normal_car.70,1,6936.8,1.02,0,25.21,normal_car,,0,0
408,End_3,1000,-1,15.33,115,0.05,Beg_3,10,0,0,tripinfo_normal_car.69 routing_normal_car.69,293,normal_car.69,1,6996,1.02,0,26.62,normal_car,,0,0
409,End_2,1000,0,12.76,82,0.37,Beg_2,0,0,0,tripinfo_normal_car.49 routing_normal_car.49,327,normal_car.49,1,7006,0.85,0,17.88,normal_car,,0,0
409,End_3,1000,0,15.84,122,0.38,Beg_2,13.6,0,0,tripinfo_normal_car.73 routing_normal_car.73,287,normal_car.73,1,6992.4,1.06,0,23.45,normal_car,,0,0
410,End_2,1000,0,13.96,114,0.71,Beg_3,0,0,0,tripinfo_normal_car.68 routing_normal_car.68,296,normal_car.68,1,7006,1.04,0,31.35,normal_car,,0,0
411,End_3,1000,-1,14.59,119,0.71,Beg_3,0,0,0,tripinfo_normal_car.71 routing_normal_car.71,292,normal_car.71,1,7006,0.97,0,17.6,normal_car,,0,0
412,End_2,1000,0,14.06,107,0.38,Beg_2,0,0,0,tripinfo_normal_car.64 routing_normal_car.64,305,normal_car.64,1,7006,0.94,0,21.83,normal_car,,0,0
415,End_2,1000,0,14.73,129,0.72,Beg_2,0,0,0,tripinfo_normal_car.77 routing_normal_car.77,286,normal_car.77,1,7006,0.98,0,14.04,normal_car,,0,0
416,End_3,1000,-1,15.25,137,0.39,Beg_3,95.8,0,0,tripinfo_normal_car.82 routing_normal_car.82,279,normal_car.82,1,6910.2,1.02,0,15.11,normal_car,,0,0
417,End_3,1000,-1,15.49,127,0.38,Beg_3,23.6,0,0,tripinfo_normal_car.76 routing_normal_car.76,290,normal_car.76,1,6982.4,1.03,0,25.59,normal_car,,0,0
418,End_2,1000,0,13.72,112,0.38,Beg_3,33.1,0,0,tripinfo_normal_car.67 routing_normal_car.67,306,normal_car.67,1,6972.9,0.91,0,18.1,normal_car,,0,0
419,End_3,1000,-1,15.52,134,0.72,Beg_3,0,0,0,tripinfo_normal_car.80 routing_normal_car.80,285,normal_car.80,1,7006,1.03,0,19.98,normal_car,,0,0
422,End_2,1000,0,13.6,110,0.04,Beg_2,19.5,0,0,tripinfo_normal_car.66 routing_normal_car.66,312,normal_car.66,1,6986.5,0.91,0,21.07,normal_car,,0,0
423,End_3,1000,0,15.11,130,0.05,Beg_3,0,0,0,tripinfo_normal_car.78 routing_normal_car.78,293,normal_car.78,1,7006,1.01,0,26.24,normal_car,,0,0
424,End_2,1000,0,14.1,120,0.05,Beg_2,0,0,0,tripinfo_normal_car.72 routing_normal_car.72,304,normal_car.72,1,7006,0.94,0,20.95,normal_car,,0,0
425,End_2,1000,0,14.77,125,0.05,Beg_3,10,0,0,tripinfo_normal_car.75 routing_normal_car.75,300,normal_car.75,1,6996,0.98,0,28.99,normal_car,,0,0
425,End_3,1000,0,16.3,132,0.39,Beg_3,59.7,0,0,tripinfo_normal_car.79 routing_normal_car.79,293,normal_car.79,1,6946.3,1.09,0,32.49,normal_car,,0,0
426,End_3,1000,-1,17.07,140,0.06,Beg_2,10,0,0,tripinfo_normal_car.84 routing_normal_car.84,286,normal_car.84,1,6996,1.15,0,27.35,normal_car,,0,0
429,End_2,1000,0,14.97,135,0.05,Beg_3,10,0,0,tripinfo_normal_car.81 routing_normal_car.81,294,normal_car.81,1,6996,1,0,26.65,normal_car,,0,0
431,End_2,1000,0,13.23,109,0.71,Beg_3,0,0,0,tripinfo_normal_car.65 routing_normal_car.65,322,normal_car.65,1,7006,0.88,0,23.39,normal_car,,0,0
432,End_3,1000,0,14.64,142,0.39,Beg_2,23.6,0,0,tripinfo_normal_car.85 routing_normal_car.85,290,normal_car.85,1,6982.4,0.98,0,17.75,normal_car,,0,0
433,End_2,1000,0,14.33,124,0.72,Beg_3,0,0,0,tripinfo_normal_car.74 routing_normal_car.74,309,normal_car.74,1,7006,0.96,0,30.06,normal_car,,0,0
434,End_2,1000,0,15.53,145,0.06,Beg_2,29.7,0,0,tripinfo_normal_car.87 routing_normal_car.87,289,normal_car.87,1,6976.3,1.04,0,24.97,normal_car,,0,0
435,End_3,1000,0,15.03,144,0.72,Beg_2,0,0,0,tripinfo_normal_car.86 routing_normal_car.86,291,normal_car.86,1,7006,1,0,23.43,normal_car,,0,0
436,End_2,1000,0,14.51,139,0.72,Beg_2,0,0,0,tripinfo_normal_car.83 routing_normal_car.83,297,normal_car.83,1,7006,0.97,0,21.34,normal_car,,0,0
437,End_2,1000,0,15.11,147,0.39,Beg_3,0,0,0,tripinfo_normal_car.88 routing_normal_car.88,290,normal_car.88,1,7006,1.01,0,22.96,normal_car,,0,0
437,End_3,1000,0,15.25,150,0.06,Beg_2,10,0,0,tripinfo_normal_car.90 routing_normal_car.90,287,normal_car.90,1,6996,1.02,0,20.45,normal_car,,0,0
438,End_3,1000,-1,15.33,149,0.73,Beg_2,0,0,0,tripinfo_normal_car.89 routing_normal_car.89,289,normal_car.89,1,7006,1.02,0,22.71,normal_car,,0,0
439,End_3,1000,0,15.85,159,0.73,Beg_3,50.3,0,0,tripinfo_normal_car.95 routing_normal_car.95,280,normal_car.95,1,6955.7,1.06,0,18.18,normal_car,,0,0
440,End_2,1000,0,15.15,160,0.06,Beg_3,60.3,0,0,tripinfo_normal_car.96 routing_normal_car.96,280,normal_car.96,1,6945.7,1.01,0,14.64,normal_car,,0,0
441,End_2,1000,0,16.35,157,0.4,Beg_3,0,0,0,tripinfo_normal_car.94 routing_normal_car.94,284,normal_car.94,1,7006,1.09,0,21.93,normal_car,,0,0
443,End_2,1000,0,16.46,165,0.07,Beg_2,23.6,0,0,tripinfo_normal_car.99 routing_normal_car.99,278,normal_car.99,1,6982.4,1.1,0,17.04,normal_car,,0,0
446,End_2,1000,0,16.82,164,0.73,Beg_2,13.6,0,0,tripinfo_normal_car.98 routing_normal_car.98,282,normal_car.98,1,6992.4,1.12,0,22.41,normal_car,,0,0
454,End_2,1000,0,16.09,175,0.07,Beg_3,29.95,0,0,tripinfo_normal_car.105 routing_normal_car.105,279,normal_car.105,1,6976.05,1.07,0,16.32,normal_car,,0,0
455,End_2,1000,0,15.98,167,0.4,Beg_3,0,0,0,tripinfo_normal_car.100 routing_normal_car.100,288,normal_car.100,1,7006,1.07,0,24.94,normal_car,,0,0
455,End_1,1000,-0.25,30,200,0,Beg_1,0,0,0,tripinfo_bus.4 routing_bus.4,255,bus.4,1,7006,1,0,20.58,bus,,0,0
458,End_2,1000,0,15.97,180,0.07,Beg_2,23.6,0,0,tripinfo_normal_car.108 routing_normal_car.108,278,normal_car.108,1,6982.4,1.06,0,14.94,normal_car,,0,0
461,End_2,1000,0,13.82,155,0.06,Beg_3,23.6,0,0,tripinfo_normal_car.93 routing_normal_car.93,306,normal_car.93,1,6982.4,0.92,0,19.5,normal_car,,0,0
463,End_2,1000,0,14.52,170,0.07,Beg_3,41.57,0,0,tripinfo_normal_car.102 routing_normal_car.102,293,normal_car.102,1,6964.43,0.97,0,18.54,normal_car,,0,0
464,End_2,1000,0,15.21,177,0.4,Beg_2,0,0,0,tripinfo_normal_car.106 routing_normal_car.106,287,normal_car.106,1,7006,1.01,0,20.31,normal_car,,0,0
465,End_3,1000,-1,15.52,179,0.74,Beg_2,13.6,0,0,tripinfo_normal_car.107 routing_normal_car.107,286,normal_car.107,1,6992.4,1.03,0,21.52,normal_car,,0,0
467,End_2,1000,0,14.35,169,0.73,Beg_3,31.57,0,0,tripinfo_normal_car.101 routing_normal_car.101,298,normal_car.101,1,6974.43,0.96,0,20.54,normal_car,,0,0
467,End_3,1000,0,16.48,187,0.41,Beg_3,0,0,0,tripinfo_normal_car.112 routing_normal_car.112,280,normal_car.112,1,7006,1.1,0,18.59,normal_car,,0,0
469,End_2,1000,0,16.45,190,0.08,Beg_3,60.3,0,0,tripinfo_normal_car.114 routing_normal_car.114,279,normal_car.114,1,6945.7,1.1,0,19.09,normal_car,,0,0
473,End_2,1000,0,13.38,152,0.39,Beg_3,0,0,0,tripinfo_normal_car.91 routing_normal_car.91,321,normal_car.91,1,7006,0.89,0,24.86,normal_car,,0,0
473,End_3,1000,0,15.13,189,0.74,Beg_3,50.3,0,0,tripinfo_normal_car.113 routing_normal_car.113,284,normal_car.113,1,6955.7,1.01,0,18.1,normal_car,,0,0
474,End_3,1000,0,14.29,172,0.4,Beg_2,0,0,0,tripinfo_normal_car.103 routing_normal_car.103,302,normal_car.103,1,7006,0.95,0,23.2,normal_car,,0,0
477,End_2,1000,0,15.07,195,0.08,Beg_2,23.6,0,0,tripinfo_normal_car.117 routing_normal_car.117,282,normal_car.117,1,6982.4,1,0,15.81,normal_car,,0,0
480,End_2,1000,0,13.6,162,0.4,Beg_2,0,0,0,tripinfo_normal_car.97 routing_normal_car.97,318,normal_car.97,1,7006,0.91,0,25.97,normal_car,,0,0
484,End_2,1000,0,16.06,199,0.75,Beg_3,31.57,0,0,tripinfo_normal_car.119 routing_normal_car.119,285,normal_car.119,1,6974.43,1.07,0,23.2,normal_car,,0,0
486,End_2,1000,0,13.41,174,0.74,Beg_3,0,0,0,tripinfo_normal_car.104 routing_normal_car.104,312,normal_car.104,1,7006,0.89,0,16.87,normal_car,,0,0
487,End_3,1000,-1,14.87,197,0.41,Beg_3,0,0,0,tripinfo_normal_car.118 routing_normal_car.118,290,normal_car.118,1,7006,0.99,0,20.54,normal_car,,0,0
489,End_2,1000,0,12.5,154,0.73,Beg_3,13.6,0,0,tripinfo_normal_car.92 routing_normal_car.92,335,normal_car.92,1,6992.4,0.83,0,21.4,normal_car,,0,0
489,End_3,1000,-1,16.55,202,0.41,Beg_2,0,0,0,tripinfo_normal_car.121 routing_normal_car.121,287,normal_car.121,1,7006,1.1,0,25.23,normal_car,,0,0
491,End_2,1000,0,14.39,182,0.41,Beg_3,0,0,0,tripinfo_normal_car.109 routing_normal_car.109,309,normal_car.109,1,7006,0.96,0,31.35,normal_car,,0,0
491,End_3,1000,0,15.91,207,0.42,Beg_2,0,0,0,tripinfo_normal_car.124 routing_normal_car.124,284,normal_car.124,1,7006,1.06,0,20.07,normal_car,,0,0
492,End_2,1000,0.1,14.92,205,0.08,Beg_3,0,0,0,tripinfo_normal_car.123 routing_normal_car.123,287,normal_car.123,1,7006,1.02,0,21.39,normal_car,,0,0
492,End_3,1000,0,16.78,214,0.75,Beg_2,13.6,0,0,tripinfo_normal_car.128 routing_normal_car.128,278,normal_car.128,1,6992.4,1.12,0,18.29,normal_car,,0,0
494,End_2,1000,0,13.92,184,0.74,Beg_3,13.6,0,0,tripinfo_normal_car.110 routing_normal_car.110,310,normal_car.110,1,6992.4,0.93,0,24.66,normal_car,,0,0
494,End_3,1000,0,17.29,209,0.75,Beg_2,13.6,0,0,tripinfo_normal_car.125 routing_normal_car.125,285,normal_car.125,1,6992.4,1.15,0,26.46,normal_car,,0,0
496,End_2,1000,0,14.12,200,0.08,Beg_3,41.57,0,0,tripinfo_normal_car.120 routing_normal_car.120,296,normal_car.120,1,6964.43,0.94,0,14.73,normal_car,,0,0
497,End_3,1000,0,15.12,215,0.09,Beg_2,23.6,0,0,tripinfo_normal_car.129 routing_normal_car.129,282,normal_car.129,1,6982.4,1.01,0,15.66,normal_car,,0,0
498,End_2,1000,0,15.47,204,0.75,Beg_2,40.17,0,0,tripinfo_normal_car.122 routing_normal_car.122,294,normal_car.122,1,6965.83,1.03,0,29.77,normal_car,,0,0
499,End_3,1000,0,15.48,210,0.08,Beg_2,87.07,0,0,tripinfo_normal_car.126 routing_normal_car.126,289,normal_car.126,1,6918.93,1.03,0,26.67,normal_car,,0,0
500,End_2,1000,0,17.66,194,0.74,Beg_2,13.6,0,0,tripinfo_normal_car.116 routing_normal_car.116,306,normal_car.116,1,6992.4,1.18,0,48.48,normal_car,,0,0
501,End_2,1000,0,16.02,219,0.75,Beg_2,13.6,0,0,tripinfo_normal_car.131 routing_normal_car.131,282,normal_car.131,1,6992.4,1.07,0,19.46,normal_car,,0,0
507,End_2,1000,0,12.99,185,0.07,Beg_3,23.6,0,0,tripinfo_normal_car.111 routing_normal_car.111,322,normal_car.111,1,6982.4,0.87,0,19.21,normal_car,,0,0
509,End_2,1000,1.2,15.17,225,0.09,Beg_2,32.2,0,0,tripinfo_normal_car.135 routing_normal_car.135,284,normal_car.135,1,6973.8,1.01,0,18.31,normal_car,,0,0
511,End_2,1000,0,13.83,192,0.41,Beg_2,0,0,0,tripinfo_normal_car.115 routing_normal_car.115,319,normal_car.115,1,7006,0.92,0,31.52,normal_car,,0,0
511,End_3,1000,0,15.56,222,0.42,Beg_2,0,0,0,tripinfo_normal_car.133 routing_normal_car.133,289,normal_car.133,1,7006,1.04,0,23.38,normal_car,,0,0
512,End_2,1000,0,14.4,220,0.09,Beg_2,23.6,0,0,tripinfo_normal_car.132 routing_normal_car.132,292,normal_car.132,1,6982.4,0.96,0,15.45,normal_car,,0,0
512,End_3,1000,0,16.76,235,0.09,Beg_3,59.7,0,0,tripinfo_normal_car.141 routing_normal_car.141,277,normal_car.141,1,6946.3,1.16,0,21.07,normal_car,,0,0
514,End_2,1000,0,15.48,217,0.42,Beg_2,0,0,0,tripinfo_normal_car.130 routing_normal_car.130,297,normal_car.130,1,7006,1.03,0,31.28,normal_car,,0,0
514,End_3,1000,0,16.71,234,0.76,Beg_3,49.7,0,0,tripinfo_normal_car.140 routing_normal_car.140,280,normal_car.140,1,6956.3,1.11,0,20.25,normal_car,,0,0
515,End_2,1000,0,16.23,224,0.76,Beg_2,22.2,0,0,tripinfo_normal_car.134 routing_normal_car.134,291,normal_car.134,1,6983.8,1.23,0,36.62,normal_car,,0,0
515,End_3,1000,0,16.79,227,0.42,Beg_3,0,0,0,tripinfo_normal_car.136 routing_normal_car.136,288,normal_car.136,1,7006,1.12,0,27.7,normal_car,,0,0
517,End_3,1000,0,15.23,229,0.76,Beg_3,13.6,0,0,tripinfo_normal_car.137 routing_normal_car.137,288,normal_car.137,1,6992.4,1.02,0,21.95,normal_car,,0,0
517,End_2,1000,0,15.06,230,0.09,Beg_2,0,0,0,tripinfo_normal_car.138 routing_normal_car.138,287,normal_car.138,1,7006,1,0,19.48,normal_car,,0,0
522,End_2,1000,0,17.11,242,0.43,Beg_3,33.1,0,0,tripinfo_normal_car.145 routing_normal_car.145,280,normal_car.145,1,6972.9,1.14,0,21.28,normal_car,,0,0
530,End_2,1000,0,14.3,232,0.43,Beg_3,0,0,0,tripinfo_normal_car.139 routing_normal_car.139,298,normal_car.139,1,7006,0.95,0,19.45,normal_car,,0,0
