tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
366.00;End_2;1000.00;0.00;12.38;36.00;0.72;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.24 routing_normal_car.24;330.00;normal_car.24;1;7006.00;0.83;0.00;13.28;normal_car;;0;0.00
366.00;End_3;1000.00;0.00;15.56;75.00;0.03;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.51 routing_normal_car.51;291.00;normal_car.51;1;7006.00;1.17;0.00;33.60;normal_car;;0;0.00
368.00;End_2;1000.00;0.00;13.09;37.00;0.25;Beg_3;19.50;0.00;0.00;tripinfo_normal_car.25 routing_normal_car.25;331.00;normal_car.25;1;6986.50;0.87;0.00;29.68;normal_car;;0;0.00
368.00;End_3;1000.00;0.00;14.96;68.00;0.38;Beg_2;10.00;0.00;0.00;tripinfo_normal_car.46 routing_normal_car.46;300.00;normal_car.46;1;6996.00;1.00;0.00;31.87;normal_car;;0;0.00
369.00;End_2;1000.00;0.00;13.76;39.00;0.78;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.26 routing_normal_car.26;330.00;normal_car.26;1;7006.00;0.92;0.00;41.60;normal_car;;0;0.00
369.00;End_3;1000.00;0.00;16.17;84.00;0.21;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.57 routing_normal_car.57;285.00;normal_car.57;1;7006.00;1.14;0.00;26.31;normal_car;;0;0.00
371.00;End_2;1000.00;0.00;15.49;65.00;0.32;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.44 routing_normal_car.44;306.00;normal_car.44;1;7006.00;1.04;0.00;41.01;normal_car;;0;0.00
372.00;End_3;1000.00;0.00;13.51;58.00;0.67;Beg_3;23.60;0.00;0.00;tripinfo_normal_car.39 routing_normal_car.39;314.00;normal_car.39;1;6982.40;0.90;0.00;21.22;normal_car;;0;0.00
373.00;End_2;1000.00;0.00;15.24;92.00;0.86;Beg_3;253.10;0.00;0.00;tripinfo_normal_car.62 routing_normal_car.62;281.00;normal_car.62;1;6752.90;1.02;0.00;22.71;normal_car;;0;0.00
375.00;End_2;1000.00;0.00;15.05;80.00;0.62;Beg_3;103.00;0.00;0.00;tripinfo_normal_car.54 routing_normal_car.54;295.00;normal_car.54;1;6903.00;1.00;0.00;31.07;normal_car;;0;0.00
376.00;End_2;1000.00;0.00;15.35;86.00;0.74;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.58 routing_normal_car.58;290.00;normal_car.58;1;7006.00;1.02;0.00;24.35;normal_car;;0;0.00
377.00;End_3;1000.00;-1.00;16.79;90.00;0.33;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.61 routing_normal_car.61;287.00;normal_car.61;1;7006.00;1.12;0.00;26.65;normal_car;;0;0.00
378.00;End_2;1000.00;0.00;14.94;81.00;0.15;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.55 routing_normal_car.55;297.00;normal_car.55;1;7006.00;1.00;0.00;28.58;normal_car;;0;0.00
383.00;End_2;1000.00;0.00;15.25;77.00;0.56;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.52 routing_normal_car.52;306.00;normal_car.52;1;7006.00;1.02;0.00;39.70;normal_car;;0;0.00
383.00;End_3;1000.00;0.00;16.44;78.00;0.09;Beg_2;19.50;0.00;0.00;tripinfo_normal_car.53 routing_normal_car.53;305.00;normal_car.53;1;6986.50;1.10;0.00;43.85;normal_car;;0;0.00
387.00;End_2;1000.00;0.00;14.80;93.00;0.39;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.63 routing_normal_car.63;294.00;normal_car.63;1;7006.00;0.99;0.00;23.42;normal_car;;0;0.00
388.00;End_3;1000.00;-1.00;15.60;100.00;0.04;Beg_3;13.60;0.00;0.00;tripinfo_normal_car.68 routing_normal_car.68;288.00;normal_car.68;1;6992.40;1.04;0.00;23.60;normal_car;;0;0.00
390.00;End_2;1000.00;0.00;13.15;71.00;0.44;Beg_3;10.00;0.00;0.00;tripinfo_normal_car.48 routing_normal_car.48;319.00;normal_car.48;1;6996.00;0.88;0.00;18.51;normal_car;;0;0.00
391.00;End_3;1000.00;-1.00;14.54;87.00;0.27;Beg_3;40.30;0.00;0.00;tripinfo_normal_car.59 routing_normal_car.59;304.00;normal_car.59;1;6965.70;0.97;0.00;30.03;normal_car;;0;0.00
397.00;End_2;1000.00;0.00;14.06;95.00;0.92;Beg_3;36.10;0.00;0.00;tripinfo_normal_car.64 routing_normal_car.64;302.00;normal_car.64;1;6969.90;0.94;0.00;19.38;normal_car;;0;0.00
399.00;End_2;1000.00;0.00;15.84;108.00;0.69;Beg_3;19.50;0.00;0.00;tripinfo_normal_car.73 routing_normal_car.73;291.00;normal_car.73;1;6986.50;1.06;0.00;27.77;normal_car;;0;0.00
401.00;End_2;1000.00;0.00;13.48;83.00;0.68;Beg_3;13.60;0.00;0.00;tripinfo_normal_car.56 routing_normal_car.56;318.00;normal_car.56;1;6992.40;0.90;0.00;24.12;normal_car;;0;0.00
401.00;End_3;1000.00;0.00;15.49;112.00;0.28;Beg_2;10.00;0.00;0.00;tripinfo_normal_car.76 routing_normal_car.76;289.00;normal_car.76;1;6996.00;1.03;0.00;24.31;normal_car;;0;0.00
403.00;End_2;1000.00;0.00;12.76;73.00;0.97;Beg_3;46.10;0.00;0.00;tripinfo_normal_car.49 routing_normal_car.49;330.00;normal_car.49;1;6959.90;0.85;0.00;23.05;normal_car;;0;0.00
403.00;End_3;1000.00;0.00;16.24;89.00;0.80;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.60 routing_normal_car.60;314.00;normal_car.60;1;7006.00;1.08;0.00;51.25;normal_car;;0;0.00
405.00;End_2;1000.00;0.00;14.59;105.00;0.63;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.71 routing_normal_car.71;300.00;normal_car.71;1;7006.00;0.97;0.00;25.58;normal_car;;0;0.00
406.00;End_3;1000.00;0.00;14.73;114.00;0.81;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.77 routing_normal_car.77;292.00;normal_car.77;1;7006.00;0.98;0.00;20.04;normal_car;;0;0.00
406.00;End_1;1000.00;-0.25;30.00;150.00;0.00;Beg_2;159.80;0.00;0.00;tripinfo_bus.3 routing_bus.3;256.00;bus.3;1;6846.20;1.00;0.00;22.94;bus;;0;0.00
