tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
339.00;End_2;1000.00;0.00;15.30;52.00;0.55;Beg_2;13.60;0.00;0.00;tripinfo_normal_car.35 routing_normal_car.35;287.00;normal_car.35;1;7002.40;1.02;0.00;21.12;normal_car;;0;0.00
343.00;End_2;1000.00;0.00;14.23;40.00;0.31;Beg_3;39.00;0.00;0.00;tripinfo_normal_car.27 routing_normal_car.27;303.00;normal_car.27;1;6977.00;0.95;0.00;23.72;normal_car;;0;0.00
345.00;End_2;1000.00;0.00;12.47;8.00;0.65;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.5 routing_normal_car.5;337.00;normal_car.5;1;7016.00;0.83;0.00;20.96;normal_car;;0;0.00
345.00;End_3;1000.00;0.00;14.60;53.00;0.08;Beg_2;152.50;0.00;0.00;tripinfo_normal_car.36 routing_normal_car.36;292.00;normal_car.36;1;6863.50;0.97;0.00;22.29;normal_car;;0;0.00
346.00;End_2;1000.00;0.00;13.67;23.00;0.95;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.15 routing_normal_car.15;323.00;normal_car.15;1;7016.00;0.93;0.00;36.77;normal_car;;0;0.00
346.00;End_3;1000.00;0.00;15.46;59.00;0.20;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.40 routing_normal_car.40;287.00;normal_car.40;1;7016.00;1.03;0.00;21.32;normal_car;;0;0.00
348.00;End_2;1000.00;0.00;13.18;24.00;0.48;Beg_2;44.44;0.00;0.00;tripinfo_normal_car.16 routing_normal_car.16;324.00;normal_car.16;1;6971.56;0.88;0.00;24.88;normal_car;;0;0.00
348.00;End_3;1000.00;0.00;16.98;42.00;0.84;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.28 routing_normal_car.28;306.00;normal_car.28;1;7016.00;1.13;0.00;45.31;normal_car;;0;0.00
349.00;End_2;1000.00;0.10;14.38;50.00;0.02;Beg_3;50.30;0.00;0.00;tripinfo_normal_car.34 routing_normal_car.34;299.00;normal_car.34;1;6965.70;0.99;0.00;31.66;normal_car;;0;0.00
349.00;End_3;1000.00;0.00;16.53;56.00;0.14;Beg_3;10.00;0.00;0.00;tripinfo_normal_car.38 routing_normal_car.38;293.00;normal_car.38;1;7006.00;1.10;0.00;31.52;normal_car;;0;0.00
350.00;End_3;1000.00;0.00;16.38;62.00;0.26;Beg_2;19.50;0.00;0.00;tripinfo_normal_car.42 routing_normal_car.42;288.00;normal_car.42;1;6996.50;1.09;0.00;26.80;normal_car;;0;0.00
351.00;End_2;1000.00;0.00;15.57;64.00;0.79;Beg_3;70.50;0.00;0.00;tripinfo_normal_car.43 routing_normal_car.43;287.00;normal_car.43;1;6945.50;1.04;0.00;23.43;normal_car;;0;0.00
353.00;End_2;1000.00;0.00;13.97;43.00;0.37;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.29 routing_normal_car.29;310.00;normal_car.29;1;7016.00;0.93;0.00;25.02;normal_car;;0;0.00
354.00;End_1;1000.00;-0.35;30.00;100.00;0.00;Beg_3;337.30;0.00;0.00;tripinfo_bus.2 routing_bus.2;254.00;bus.2;1;6678.70;1.00;0.00;20.80;bus;;0;0.00
359.00;End_2;1000.00;0.00;16.32;67.00;0.85;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.45 routing_normal_car.45;292.00;normal_car.45;1;7016.00;1.09;0.00;29.64;normal_car;;0;0.00
360.00;End_3;1000.00;-1.00;17.69;55.00;0.61;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.37 routing_normal_car.37;305.00;normal_car.37;1;7016.00;1.18;0.00;47.02;normal_car;;0;0.00
363.00;End_2;1000.00;0.00;13.34;34.00;0.19;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.23 routing_normal_car.23;329.00;normal_car.23;1;7016.00;0.89;0.00;32.09;normal_car;;0;0.00
366.00;End_2;1000.00;1.20;14.36;61.00;0.73;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.41 routing_normal_car.41;305.00;normal_car.41;1;7016.00;0.96;0.00;26.03;normal_car;;0;0.00
367.00;End_2;1000.00;0.00;12.38;36.00;0.72;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.24 routing_normal_car.24;331.00;normal_car.24;1;7016.00;0.83;0.00;13.11;normal_car;;0;0.00
367.00;End_3;1000.00;0.00;15.56;84.00;0.21;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.57 routing_normal_car.57;283.00;normal_car.57;1;7016.00;1.14;0.00;23.55;normal_car;;0;0.00
368.00;End_2;1000.00;0.00;13.09;37.00;0.25;Beg_3;19.50;0.00;0.00;tripinfo_normal_car.25 routing_normal_car.25;331.00;normal_car.25;1;6996.50;0.87;0.00;29.90;normal_car;;0;0.00
369.00;End_3;1000.00;-1.00;16.76;75.00;0.03;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.51 routing_normal_car.51;294.00;normal_car.51;1;7016.00;1.17;0.00;35.18;normal_car;;0;0.00
370.00;End_2;1000.00;0.00;13.76;39.00;0.78;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.26 routing_normal_car.26;331.00;normal_car.26;1;7016.00;0.92;0.00;41.66;normal_car;;0;0.00
370.00;End_3;1000.00;0.00;14.96;68.00;0.38;Beg_2;10.00;0.00;0.00;tripinfo_normal_car.46 routing_normal_car.46;302.00;normal_car.46;1;7006.00;1.00;0.00;33.81;normal_car;;0;0.00
371.00;End_2;1000.00;0.00;14.78;65.00;0.32;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.44 routing_normal_car.44;306.00;normal_car.44;1;7016.00;1.04;0.00;41.01;normal_car;;0;0.00
372.00;End_3;1000.00;0.00;13.51;58.00;0.67;Beg_3;23.60;0.00;0.00;tripinfo_normal_car.39 routing_normal_car.39;314.00;normal_car.39;1;6992.40;0.90;0.00;21.41;normal_car;;0;0.00
373.00;End_2;1000.00;0.00;15.24;92.00;0.86;Beg_3;253.10;0.00;0.00;tripinfo_normal_car.62 routing_normal_car.62;281.00;normal_car.62;1;6762.90;1.02;0.00;22.57;normal_car;;0;0.00
375.00;End_2;1000.00;0.00;15.05;80.00;0.62;Beg_3;103.00;0.00;0.00;tripinfo_normal_car.54 routing_normal_car.54;295.00;normal_car.54;1;6913.00;1.00;0.00;30.43;normal_car;;0;0.00
376.00;End_2;1000.00;0.00;15.35;86.00;0.74;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.58 routing_normal_car.58;290.00;normal_car.58;1;7016.00;1.02;0.00;23.99;normal_car;;0;0.00
377.00;End_3;1000.00;-1.00;16.79;90.00;0.33;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.61 routing_normal_car.61;287.00;normal_car.61;1;7016.00;1.12;0.00;26.49;normal_car;;0;0.00
379.00;End_2;1000.00;0.00;14.94;81.00;0.15;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.55 routing_normal_car.55;298.00;normal_car.55;1;7016.00;1.00;0.00;29.08;normal_car;;0;0.00
383.00;End_3;1000.00;0.00;16.44;78.00;0.09;Beg_2;19.50;0.00;0.00;tripinfo_normal_car.53 routing_normal_car.53;305.00;normal_car.53;1;6996.50;1.10;0.00;43.96;normal_car;;0;0.00
384.00;End_2;1000.00;0.00;15.25;77.00;0.56;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.52 routing_normal_car.52;307.00;normal_car.52;1;7016.00;1.02;0.00;39.77;normal_car;;0;0.00
387.00;End_2;1000.00;0.00;14.80;93.00;0.39;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.63 routing_normal_car.63;294.00;normal_car.63;1;7016.00;0.99;0.00;23.22;normal_car;;0;0.00
389.00;End_2;1000.00;1.20;15.60;100.00;0.04;Beg_3;13.60;0.00;0.00;tripinfo_normal_car.68 routing_normal_car.68;289.00;normal_car.68;1;7002.40;1.04;0.00;23.54;normal_car;;0;0.00
390.00;End_2;1000.00;0.00;13.15;71.00;0.44;Beg_3;10.00;0.00;0.00;tripinfo_normal_car.48 routing_normal_car.48;319.00;normal_car.48;1;7006.00;0.88;0.00;18.21;normal_car;;0;0.00
391.00;End_3;1000.00;-1.00;14.54;87.00;0.27;Beg_3;40.30;0.00;0.00;tripinfo_normal_car.59 routing_normal_car.59;304.00;normal_car.59;1;6975.70;0.97;0.00;29.87;normal_car;;0;0.00
397.00;End_2;1000.00;0.00;14.06;95.00;0.92;Beg_3;36.10;0.00;0.00;tripinfo_normal_car.64 routing_normal_car.64;302.00;normal_car.64;1;6979.90;0.94;0.00;18.96;normal_car;;0;0.00
398.00;End_2;1000.00;0.00;15.84;108.00;0.69;Beg_3;19.50;0.00;0.00;tripinfo_normal_car.73 routing_normal_car.73;290.00;normal_car.73;1;6996.50;1.06;0.00;26.63;normal_car;;0;0.00
401.00;End_2;1000.00;0.00;13.48;83.00;0.68;Beg_3;13.60;0.00;0.00;tripinfo_normal_car.56 routing_normal_car.56;318.00;normal_car.56;1;7002.40;0.90;0.00;23.68;normal_car;;0;0.00
402.00;End_3;1000.00;-1.00;14.59;105.00;0.63;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.71 routing_normal_car.71;297.00;normal_car.71;1;7016.00;0.97;0.00;22.66;normal_car;;0;0.00
404.00;End_2;1000.00;0.00;12.76;73.00;0.97;Beg_3;46.10;0.00;0.00;tripinfo_normal_car.49 routing_normal_car.49;331.00;normal_car.49;1;6969.90;0.85;0.00;23.06;normal_car;;0;0.00
404.00;End_3;1000.00;0.00;14.77;111.00;0.75;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.75 routing_normal_car.75;293.00;normal_car.75;1;7016.00;0.98;0.00;21.31;normal_car;;0;0.00
405.00;End_2;1000.00;0.00;13.96;89.00;0.80;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.60 routing_normal_car.60;316.00;normal_car.60;1;7016.00;1.08;0.00;53.37;normal_car;;0;0.00
405.00;End_1;1000.00;-0.25;30.00;150.00;0.00;Beg_2;159.80;0.00;0.00;tripinfo_bus.3 routing_bus.3;255.00;bus.3;1;6856.20;1.00;0.00;22.93;bus;;0;0.00
406.00;End_3;1000.00;-1.00;14.73;114.00;0.81;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.77 routing_normal_car.77;292.00;normal_car.77;1;7016.00;0.98;0.00;19.31;normal_car;;0;0.00
407.00;End_2;1000.00;0.00;13.60;98.00;0.98;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.66 routing_normal_car.66;309.00;normal_car.66;1;7016.00;0.91;0.00;16.69;normal_car;;0;0.00
407.00;End_3;1000.00;0.00;15.25;121.00;0.46;Beg_2;33.60;0.00;0.00;tripinfo_normal_car.82 routing_normal_car.82;286.00;normal_car.82;1;6982.40;1.02;0.00;20.43;normal_car;;0;0.00
408.00;End_2;1000.00;0.00;14.80;112.00;0.28;Beg_2;10.00;0.00;0.00;tripinfo_normal_car.76 routing_normal_car.76;296.00;normal_car.76;1;7006.00;1.03;0.00;30.62;normal_car;;0;0.00
409.00;End_3;1000.00;-1.00;17.22;124.00;0.52;Beg_3;28.60;0.00;0.00;tripinfo_normal_car.84 routing_normal_car.84;285.00;normal_car.84;1;6987.40;1.15;0.00;26.17;normal_car;;0;0.00
410.00;End_3;1000.00;0.00;15.11;115.00;0.34;Beg_3;10.00;0.00;0.00;tripinfo_normal_car.78 routing_normal_car.78;295.00;normal_car.78;1;7006.00;1.01;0.00;27.99;normal_car;;0;0.00
410.00;End_2;1000.00;0.00;14.97;120.00;0.93;Beg_2;23.60;0.00;0.00;tripinfo_normal_car.81 routing_normal_car.81;290.00;normal_car.81;1;6992.40;1.00;0.00;22.19;normal_car;;0;0.00
412.00;End_3;1000.00;0.00;15.03;127.00;0.58;Beg_2;23.60;0.00;0.00;tripinfo_normal_car.86 routing_normal_car.86;285.00;normal_car.86;1;6992.40;1.00;0.00;18.21;normal_car;;0;0.00
